t,eeg
1747593738.0382469,270.59099197601466
1747593738.0421684,302.6302264404181
1747593738.04609,335.96223997669483
1747593738.0500116,370.37119237370126
1747593738.0539331,405.6042029198421
1747593738.0578547,441.3819840863228
1747593738.0617762,477.4173148190632
1747593738.065698,513.4229384101865
1747593738.0696194,549.1016089101141
1747593738.073541,584.1437851569315
1747593738.0774624,618.2492195593779
1747593738.0813842,651.1463335733259
1747593738.0853057,682.5854229080373
1747593738.0892272,712.3266862972445
1747593738.0931487,740.1505608136324
1747593738.0970705,765.876571596657
1747593738.100992,789.3634609690172
1747593738.1049135,810.4968730040823
1747593738.108835,829.1880927391254
1747593738.1127567,845.3836081941485
1747593738.1166782,859.0681008436312
1747593738.1205997,870.2340443482358
1747593738.1245213,878.8145339763091
1747593738.128443,884.65452335912
1747593738.1323645,887.5549028186991
1747593738.136286,887.338696297685
1747593738.1402075,883.9300358992404
1747593738.1441293,877.4012029500901
1747593738.1480508,867.9204370131362
1747593738.1519723,855.6736310627954
1747593738.1558938,840.8506782089345
1747593738.1598155,823.6618339954216
1747593738.163737,804.330413546576
1747593738.1676586,783.0754187819573
1747593738.17158,760.1053513928432
1747593738.1755018,735.6146128059497
1747593738.1794233,709.7819077939404
1747593738.1833448,682.7797541526912
1747593738.1872663,654.7808478766359
1747593738.191188,625.9443788979154
1747593738.1951096,596.4025206199019
1747593738.199031,566.2728020432759
1747593738.2029526,535.67704031092
1747593738.2068744,504.7354392897912
1747593738.2107959,473.54998020930896
1747593738.2147174,442.209227285521
1747593738.218639,410.8060211788463
1747593738.2225606,379.4380934949743
1747593738.2264822,348.19411862793197
1747593738.2304037,317.14991059073424
1747593738.2343252,286.3778716135781
1747593738.238247,255.9523283987533
1747593738.4804876,-280.1087373413914
1747593738.484409,-322.8940968507944
1747593738.4883308,-367.18135954381864
1747593738.4922523,-412.5003063539309
1747593738.4961739,-458.3630078266774
1747593738.5000954,-504.27578118184766
1747593738.504017,-549.7537417185583
1747593738.5079386,-594.330702487854
1747593738.5118601,-637.5642203773058
1747593738.5157816,-679.0422983366514
1747593738.5197034,-718.392669255338
1747593738.523625,-755.2889179926766
1747593738.5275464,-789.4518146411228
1747593738.531468,-820.6504352058965
1747593738.5353897,-848.7050082459452
1747593738.5393112,-873.4882654560173
1747593738.5432327,-894.9236637055787
1747593738.5471542,-912.9827657937644
1747593738.551076,-927.6831429401556
1747593738.5549974,-939.085597419342
1747593738.558919,-947.290251716967
1747593738.5628405,-952.432407408943
1747593738.5667622,-954.6781326520556
1747593738.5706837,-954.2191161970002
1747593738.5746052,-951.267708772912
1747593738.5785267,-946.052886456199
1747593738.5824485,-938.8159207714496
1747593738.58637,-929.8049472757784
1747593738.5902915,-919.2700670968013
1747593738.594213,-907.4602545759918
1747593738.5981348,-894.6205169132779
1747593738.6020563,-880.9878122238897
1747593738.6059778,-866.7871895846938
1747593738.6098993,-852.2299182059513
1747593738.613821,-837.5124741012423
1747593738.6177425,-822.8145483782862
1747593738.621664,-808.2968228526207
1747593738.6255856,-794.1002655784765
1747593738.6295073,-780.3464517899383
1747593738.6334288,-767.1363860475004
1747593738.6373503,-754.546437621413
1747593738.6412718,-742.6229675638385
1747593738.6451936,-731.3774458957708
1747593738.649115,-720.7828552766703
1747593738.6530366,-710.7738367720211
1747593738.656958,-701.2516941618694
1747593738.6608799,-692.0909876225892
1747593738.6648014,-683.1453012803292
1747593738.6687229,-674.2528945575443
1747593738.6726444,-665.2427006186787
1747593738.6765661,-655.9400112325585
1747593738.6804876,-646.1714347126969
1747593738.6844091,-635.7693183668757
1747593738.6883307,-624.5756326488112
1747593738.6922524,-612.4454439645789
1747593738.696174,-599.2509288725136
1747593738.7000954,-584.8858615637951
1747593738.704017,-569.2684027974135
1747593738.7079387,-552.3413337626727
1747593738.7118602,-534.0721943300734
1747593738.7157817,-514.4549059081213
1747593738.7197032,-493.5107518519432
1747593738.723625,-471.28655405234554
1747593738.7275465,-447.8510255754342
1747593738.731468,-423.29109427165116
1747593738.7353895,-397.70871748813283
1747593738.7393112,-371.21901663418504
1747593738.7432327,-343.9498009868653
1747593738.7471542,-316.03989115610483
1747593738.7510757,-287.6353628152542
1747593738.7549975,-258.8864058203014
1747593738.8530366,256.413970910523
1747593738.8569582,264.55528191257997
1747593738.8608797,271.95329933736423
1747593738.8648014,278.66974475438565
1747593738.868723,284.7645312241044
1747593738.8726444,290.2961126983314
1747593738.876566,295.32215448130233
1747593738.8804877,299.8991431621063
1747593738.8844092,304.08203123632245
1747593738.8883307,307.9249333449094
1747593738.8922522,311.4809039561239
1747593738.896174,314.79921056952816
1747593738.9000955,317.9226745015333
1747593738.904017,320.8868249478704
1747593738.9079385,323.7192479818225
1747593738.9118602,326.43920372495313
1747593738.9157817,329.05928752401564
1747593738.9197032,331.58828665726674
1747593738.9236248,334.0330098216186
1747593738.9275465,336.3993956837793
1747593738.931468,338.6941225351859
1747593738.9353895,340.92492222596525
1747593738.939311,343.09807380374224
1747593738.9432328,345.21624129568943
1747593738.9471543,347.2794931255974
1747593738.9510758,349.28693675995817
1747593738.9549973,351.236038879139
1747593738.958919,353.1215601666884
1747593738.9628406,354.9368695365991
1747593738.966762,356.6763253863443
1747593738.9706836,358.33594057402513
1747593738.9746053,359.9129131896205
1747593738.9785268,361.4057587801174
1747593738.9824483,362.8136611367367
1747593738.9863698,364.13442185659324
1747593738.9902916,365.36364438854025
1747593738.994213,366.49550090982217
1747593738.9981346,367.5227485378124
1747593739.0020561,368.43628675302017
1747593739.0059779,369.2259900865233
1747593739.0098994,369.8822698615266
1747593739.013821,370.3970841053141
1747593739.0177424,370.7647957118196
1747593739.0216641,370.9840006222879
1747593739.0255857,371.0588957803887
1747593739.0295072,370.9973147570253
1747593739.0334287,370.80712276423384
1747593739.0373504,370.49528110156876
1747593739.041272,370.06883480571355
1747593739.0451934,369.53429016292046
1747593739.049115,368.89579831582955
1747593739.0530367,368.1546710646678
1747593739.0569582,367.31046617894583
1747593739.0608797,366.36256917343786
1747593739.0648012,365.31217265429
1747593739.068723,364.16412369101073
1747593739.0726445,362.9265776683351
1747593739.076566,361.6086433395261
1747593739.0804875,360.2191491832256
1747593739.0844092,358.7670316961029
1747593739.0883307,357.26063554775277
1747593739.0922523,355.70550380203827
1747593739.0961738,354.1034185922654
1747593739.1000955,352.4539954186091
1747593739.104017,350.7568850511565
1747593739.1079385,349.01322052053786
1747593739.11186,347.2270397756423
1747593739.1157818,345.405856102652
1747593739.1197033,343.5589964894217
1747593739.1236248,341.69575346650055
1747593739.1275463,339.82552922260606
1747593739.131468,337.9582581448499
1747593739.1353896,336.1029321307621
1747593739.139311,334.2655486084481
1747593739.1432326,332.4489353525546
1747593739.1471543,330.6540140083929
1747593739.1510758,328.8808638949442
1747593739.1549973,327.13016332894654
1747593739.1589189,325.40506480537425
1747593739.1628406,323.71105680992576
1747593739.166762,322.05367320748553
1747593739.1706836,320.43709013747963
1747593739.1746051,318.8644044262246
1747593739.1785269,317.33765085798757
1747593739.1824484,315.8570923306603
1747593739.18637,314.42114680618334
1747593739.1902914,313.0272477239541
1747593739.1942132,311.67254942857113
1747593739.1981347,310.3542053569889
1747593739.2020562,309.069988393387
1747593739.2059777,307.8186654272406
1747593739.2098994,306.5986267543748
1747593739.213821,305.40658803629395
1747593739.2177424,304.2393406512331
1747593739.221664,303.09605166997926
1747593739.2255857,301.97734593596357
1747593739.2295072,300.8830776922662
1747593739.2334287,299.8116549583547
1747593739.2373502,298.76000746208194
1747593739.241272,297.7232467353912
1747593739.2451935,296.6951561885564
1747593739.249115,295.6697665194725
1747593739.2530365,294.642505063031
1747593739.2569582,293.61048673549897
1747593739.2608798,292.5733755012279
1747593739.2648013,291.53443486717515
1747593739.2687228,290.499117435868
1747593739.2726445,289.4718786982398
1747593739.276566,288.4547827883442
1747593739.2804875,287.4478853197024
1747593739.284409,286.44912821421013
1747593739.2883308,285.45407406843975
1747593739.2922523,284.4567069579484
1747593739.2961738,283.450969282401
1747593739.3000953,282.4319919257051
1747593739.304017,281.39684104942324
1747593739.3079386,280.3456126054228
1747593739.31186,279.28175010115564
1747593739.3157816,278.209683873467
1747593739.3197033,277.13232435475385
1747593739.3236248,276.05141303173434
1747593739.3275464,274.9683743525887
1747593739.3314679,273.88325836530186
1747593739.3353896,272.79345635430207
1747593739.3393111,271.6937939900012
1747593753.8378322,274.33126084563804
1747593753.8417537,309.02298071425207
1747593753.8456752,345.3153972980531
1747593753.849597,382.89079366453285
1747593753.8535185,421.4125503761782
1747593753.85744,460.5184041537475
1747593753.8613615,499.81937388992606
1747593753.8652833,538.923263028387
1747593753.8692048,577.4578137745472
1747593753.8731263,615.0673758939901
1747593753.8770478,651.4028481375833
1747593753.8809695,686.1338367876473
1747593753.884891,718.9701113620341
1747593753.8888125,749.6640789420114
1747593753.892734,778.0000248578516
1747593753.8966558,803.7943073648921
1747593753.9005773,826.9063388986268
1747593753.9044988,847.2424182871902
1747593753.9084203,864.7495754458771
1747593753.912342,879.4105863595364
1747593753.9162636,891.2436668105719
1747593753.920185,900.3022666673744
1747593753.9241066,906.6733509516212
1747593753.9280283,910.473978970323
1747593753.9319499,911.8448091281402
1747593753.9358714,910.9439053484159
1747593753.9397929,907.9461409531918
1747593753.9437146,903.0440220127701
1747593753.9476361,896.4413308945193
1747593753.9515576,888.3431510408661
1747593753.9554791,878.9535263926833
1747593753.959401,868.4792548327376
1747593753.9633224,857.1274371252076
1747593753.967244,845.095873934972
1747593753.9711654,832.5685629427021
1747593753.9750872,819.6959854836873
1747593753.9790087,806.5353778097646
1747593753.9829302,793.0168171200886
1747593753.9868517,778.9816273695068
1747593753.9907734,764.2509148782366
1747593753.994695,748.7108641129815
1747593753.9986165,732.3636281486937
1747593754.002538,715.2736351132287
1747593754.0064597,697.4842382919655
1747593754.0103812,679.0003507898964
1747593754.0143027,659.805234027453
1747593754.0182242,639.8564443080314
1747593754.022146,619.0733258348033
1747593754.0260675,597.3381252894723
1747593754.029989,574.5029366006588
1747593754.0339105,550.3999664744998
1747593754.0378323,524.8542262604174
1747593754.0417538,497.67950113701596
1747593754.0456753,468.66118051174317
1747593754.0495968,437.564978923127
1747593754.0535185,404.1793202278144
1747593754.05744,368.3470360640507
1747593754.0613616,329.9619229895681
1747593754.065283,288.96058418671873
1747593754.2505093,-281.28005800919686
1747593754.2544308,-314.9987842214428
1747593754.2583525,-349.62796816563826
1747593754.262274,-384.9221956658341
1747593754.2661955,-420.62971792916574
1747593754.270117,-456.4959821323576
1747593754.2740388,-492.2652446191447
1747593754.2779603,-527.6793354038093
1747593754.2818818,-562.4797854522677
1747593754.2858033,-596.4156432795031
1747593754.289725,-629.2497896126524
1747593754.2936466,-660.7591196092554
1747593754.297568,-690.7345001276611
1747593754.3014896,-718.9860232685998
1747593754.3054113,-745.3491469015892
1747593754.3093328,-769.6857424573458
1747593754.3132544,-791.8823509231547
1747593754.3171759,-811.8509534434793
1747593754.3210976,-829.531716355855
1747593754.3250191,-844.8937219383685
1747593754.3289406,-857.9330158624315
1747593754.3328621,-868.6703290835195
1747593754.336784,-877.1497936240538
1747593754.3407054,-883.4381482184293
1747593754.344627,-887.6233365013723
1747593754.3485484,-889.8116048149012
1747593754.3524702,-890.1236664868255
1747593754.3563917,-888.6920107219942
1747593754.3603132,-885.6598776549288
1747593754.3642347,-881.179410764087
1747593754.3681564,-875.4075130650594
1747593754.372078,-868.5019783729418
1747593754.3759995,-860.6203780698055
1747593754.379921,-851.9196507981743
1747593754.3838427,-842.553346052979
1747593754.3877642,-832.6679056078027
1747593754.3916857,-822.4013317932032
1747593754.3956072,-811.8837063337144
1747593754.399529,-801.2363439026076
1747593754.4034505,-790.5693831207114
1747593754.407372,-779.9805242631872
1747593754.4112935,-769.5556848948497
1747593754.4152153,-759.369194898896
1747593754.4191368,-749.4787891166693
1747593754.4230583,-739.9121883070711
1747593754.4269798,-730.6521435518624
1747593754.4309015,-721.6323146778525
1747593754.434823,-712.7502136472262
1747593754.4387445,-703.8968854887652
1747593754.442666,-694.9917450226814
1747593754.4465878,-686.0016528759185
1747593754.4505093,-676.936586274733
1747593754.4544308,-667.834319275323
1747593754.4583523,-658.748523507657
1747593754.462274,-649.7438239331283
1747593754.4661956,-640.8931842406947
1747593754.470117,-632.2732336438443
1747593754.4740386,-623.9575455423104
1747593754.4779603,-616.01124838634
1747593754.4818819,-608.489855716156
1747593754.4858034,-601.4405799231923
1747593754.4897249,-594.9014713602475
1747593754.4936466,-588.8978645190429
1747593754.4975681,-583.4408976121435
1747593754.5014896,-578.5302730500349
1747593754.5054111,-574.1570428233869
1747593754.509333,-570.3029037256824
1747593754.5132544,-566.9388261316861
1747593754.517176,-564.0268930189873
1747593754.5210974,-561.5238462861938
1747593754.5250192,-559.3825726087471
1747593754.5289407,-557.5516731915972
1747593754.5328622,-555.9760748552914
1747593754.5367837,-554.5993703142557
1747593754.5407054,-553.3659113016112
1747593754.544627,-552.2214928638354
1747593754.5485485,-551.1134644796372
1747593754.55247,-549.991371836025
1747593754.5563917,-548.8082423322469
1747593754.5603132,-547.521789686483
1747593754.5642347,-546.0947254487669
1747593754.5681562,-544.4942926967457
1747593754.572078,-542.692191669381
1747593754.5759995,-540.6654612145829
1747593754.579921,-538.3971418631761
1747593754.5838425,-535.8755841213596
1747593754.5877643,-533.093337501298
1747593754.5916858,-530.0471651739228
1747593754.5956073,-526.7387292154814
1747593754.5995288,-523.1739230324298
1747593754.6034505,-519.3599391394104
1747593754.607372,-515.3013692242042
1747593754.6112936,-510.99582248666076
1747593754.615215,-506.4277984065115
1747593754.6191368,-501.56259448310493
1747593754.6230583,-496.3442232984541
1747593754.6269798,-490.69754482486206
1747593754.6309013,-484.53198269342545
1747593754.634823,-477.7452782187419
1747593754.6387446,-470.2270471821865
1747593754.642666,-461.86205957015034
1747593754.6465876,-452.533911916207
1747593754.6505094,-442.12992912905605
1747593754.6544309,-430.5451998841474
1747593754.6583524,-417.68414341557235
1747593754.662274,-403.4628860835394
1747593754.6661956,-387.81433822704196
1747593754.6701171,-370.693092778862
1747593754.6740386,-352.0782612592832
1747593754.6779602,-331.97492398411885
1747593754.681882,-310.4146996100752
1747593754.6858034,-287.4551589863291
1747593754.689725,-263.1775254301358
1747593754.7642348,258.9666407858738
1747593754.7681563,279.99177327377924
1747593754.7720778,299.8326688010322
1747593754.7759995,318.4860968222754
1747593754.779921,335.9594112435936
1747593754.7838426,352.2711219663903
1747593754.787764,367.4501260410121
1747593754.7916858,381.5349476534929
1747593754.7956073,394.5723924884737
1747593754.7995288,406.6143185003643
1747593754.8034503,417.71542317595146
1747593754.807372,427.93409947868645
1747593754.8112936,437.3323872171973
1747593754.815215,445.9724325601726
1747593754.8191366,453.91300021235975
1747593754.8230584,461.20910356977623
1747593754.8269799,467.9130356543857
1747593754.8309014,474.07462706784776
1747593754.834823,479.74165653870995
1747593754.8387446,484.9606239845148
1747593754.8426661,489.7752156610664
1747593754.8465877,494.2227335228168
1747593754.8505092,498.3328750103539
1747593754.854431,502.12957022213766
1747593754.8583524,505.6321745029894
1747593754.862274,508.8554681962756
1747593754.8661954,511.81051610169425
1747593754.8701172,514.5057245786011
1747593754.8740387,516.9470567121492
1747593754.8779602,519.1389604838675
1747593754.8818817,521.0868016159078
1747593754.8858035,522.7982050440863
1747593754.889725,524.2812610442072
1747593754.8936465,525.5423306773835
1747593754.897568,526.5867899307303
1747593754.9014897,527.4208010239023
1747593754.9054112,528.0506431909246
1747593754.9093328,528.4806425893903
1747593754.9132543,528.7125534126747
1747593754.917176,528.7464933848329
1747593754.9210975,528.5826322562207
1747593754.925019,528.2241434018525
1747593754.9289405,527.6801831473288
1747593754.9328623,526.9652586481917
1747593754.9367838,526.0953060963941
1747593754.9407053,525.0852079339639
1747593754.9446268,523.9488797838255
1747593754.9485486,522.6990749740232
1747593754.95247,521.3465088542023
1747593754.9563916,519.8999744918427
1747593754.960313,518.3670294428249
1747593754.9642348,516.7539627332122
1747593754.9681563,515.0654905352753
1747593754.9720778,513.3050567808924
1747593754.9759994,511.4754928416177
1747593754.979921,509.5792387164103
1747593754.9838426,507.6186267958411
1747593754.9877641,505.5977980442334
1747593754.9916856,503.5245874027522
1747593754.9956074,501.40907575119564
1747593754.999529,499.26068311326196
1747593755.0034504,497.0875007626479
