t,eeg
1747593905.7726152,-380.52478744972575
1747593905.7765367,-367.05630724488793
1747593905.7804582,-353.5427725545645
1747593905.7843797,-340.04187429028474
1747593905.7883015,-326.6086776111289
1747593905.792223,-313.29649971092994
1747593905.7961445,-300.16138161379865
1747593905.800066,-287.26190382485134
1747593905.8039877,-274.6552095905195
1747593905.8079093,-262.3963450877547
1747593905.8118308,-250.54063546972344
1747593905.9530072,-256.5626587424025
1747593905.9569287,-265.57669271583165
1747593905.9608505,-274.54355149030175
1747593905.964772,-283.4022344569125
1747593905.9686935,-292.08395776653293
1747593905.972615,-300.5147009229253
1747593905.9765368,-308.62176657894906
1747593905.9804583,-316.33675468831996
1747593905.9843798,-323.59462497712303
1747593905.9883013,-330.33464211153165
1747593905.992223,-336.5030101537295
1747593905.9961445,-342.0527791123073
1747593906.000066,-346.9417082033172
1747593906.0039876,-351.13198604809077
1747593906.0079093,-354.59009932711996
1747593906.0118308,-357.2835702045647
1747593906.0157523,-359.17955665087396
1747593906.0196738,-360.2495134669231
1747593906.0235956,-360.47376503629494
1747593906.027517,-359.84143654928215
1747593906.0314386,-358.34980584158416
1747593906.03536,-356.0056546119944
1747593906.0392818,-352.82606901433246
1747593906.0432034,-348.83745140746964
1747593906.0471249,-344.0737251773588
1747593906.0510464,-338.57338965088593
1747593906.054968,-332.3748291976315
1747593906.0588896,-325.5133006753062
1747593906.0628111,-318.02425322516734
1747593906.0667326,-309.9497761311953
1747593906.0706544,-301.34017331886025
1747593906.074576,-292.2503681651906
1747593906.0784974,-282.7374424999608
1747593906.082419,-272.8612106065424
1747593906.0863407,-262.68462919039337
1747593906.0902622,-252.2727550457565
1747593924.5034626,269.5633952969818
1747593924.507384,306.01150464003615
1747593924.5113056,344.52964582946174
1747593924.5152273,384.7203960444818
1747593924.5191488,426.15798445786965
1747593924.5230703,468.397791516695
1747593924.5269918,510.98008968444174
1747593924.5309136,553.439644602576
1747593924.534835,595.322296204887
1747593924.5387566,636.1975852634921
1747593924.542678,675.638421776779
1747593924.5465999,713.1614723558265
1747593924.5505214,748.1842770816368
1747593924.554443,780.0202002986888
1747593924.5583644,807.9212396055204
1747593924.5622861,831.1996682904729
1747593924.5662076,849.3553723799163
1747593924.5701292,862.1313168274146
1747593924.5740507,869.5049808482986
1747593924.5779724,871.633455003248
1747593924.581894,868.7872846050369
1747593924.5858154,861.3034862277021
1747593924.589737,849.5500322664657
1747593924.5936587,833.8854468833082
1747593924.5975802,814.615610368833
1747593924.6015017,791.9674451483212
1747593924.6054232,766.0899512914868
1747593924.609345,737.0730377003135
1747593924.6132665,704.9670885170456
1747593924.617188,669.794923292621
1747593924.6211095,631.5689319520061
1747593924.6250312,590.3193631578583
1747593924.6289527,546.10991203557
1747593924.6328743,499.0329919461039
1747593924.6367958,449.2057464215265
1747593924.6407175,396.7665168858049
1747593924.644639,341.85968567721693
1747593924.6485605,284.62145626832347
1747593924.6838546,-306.4872623960261
1747593924.6877763,-375.4432484477849
1747593924.6916978,-443.6308719031409
1747593924.6956193,-510.60725484849286
1747593924.6995409,-575.9298358412116
1747593924.7034626,-639.1650292148352
1747593924.707384,-699.9023392844787
1747593924.7113056,-757.7640942184161
1747593924.7152271,-812.4082627792567
1747593924.7191489,-863.5314192656906
1747593924.7230704,-910.8753494381675
1747593924.726992,-954.2328529496488
1747593924.7309134,-993.4491068950828
1747593924.7348351,-1028.4204971960128
1747593924.7387567,-1059.0938127172928
1747593924.7426782,-1085.46602256957
1747593924.7465997,-1107.5833514896863
1747593924.7505214,-1125.5384198383442
1747593924.754443,-1139.4652715604366
1747593924.7583644,-1149.5341602784747
1747593924.762286,-1155.9481027159927
1747593924.7662077,-1158.9398828705457
1747593924.7701292,-1158.7665180315262
1747593924.7740507,-1155.701928983456
1747593924.7779722,-1150.0317120953443
1747593924.781894,-1142.050514349805
1747593924.7858155,-1132.0581726206794
1747593924.789737,-1120.3532484760215
1747593924.7936585,-1107.2275544874747
1747593924.7975802,-1092.9639676867112
1747593924.8015018,-1077.8347727766138
1747593924.8054233,-1062.0978471461133
1747593924.8093448,-1045.9925673959965
1747593924.8132665,-1029.7382280521847
1747593924.817188,-1013.534032762359
1747593924.8211095,-997.5581451540105
1747593924.825031,-981.9659367948632
1747593924.8289528,-966.8893575807484
1747593924.8328743,-952.4377725201854
1747593924.8367958,-938.6989750300121
1747593924.8407173,-925.7397277074598
1747593924.844639,-913.6063415081325
1747593924.8485606,-902.3258298350243
1747593924.852482,-891.9076560911692
1747593924.8564036,-882.3457099049386
1747593924.8603253,-873.6199823870988
1747593924.8642468,-865.6978483726119
1747593924.8681684,-858.5356318319903
1747593924.8720899,-852.0808916985942
1747593924.8760116,-846.2746737862371
1747593924.879933,-841.0528670107693
1747593924.8838546,-836.3472285377023
1747593924.8877761,-832.0871187353838
1747593924.891698,-828.2014237970467
1747593924.8956194,-824.6192348805225
1747593924.899541,-821.266408682702
1747593924.9034624,-818.0454576328544
1747593924.9073842,-814.7796836494051
1747593924.9113057,-811.151399536804
1747593924.9152272,-806.6915837961463
1747593924.9191487,-800.8164705178037
1747593924.9230704,-792.9022416055672
1747593924.926992,-782.3567007747881
1747593924.9309134,-768.6010149590876
1747593924.934835,-751.0064280596224
1747593924.9387567,-728.8797683980079
1747593924.9426782,-701.5107183777832
1747593924.9465997,-668.2628054730928
1747593924.9505212,-628.6515316510698
1747593924.954443,-582.3643981147425
1747593924.9583645,-529.2502834454235
1747593924.962286,-469.3215628753198
1747593924.9662075,-402.7699898310916
1747593924.9701293,-329.96920078005644
1747593924.9740508,-251.4515610524886
1747593924.99758,296.456691716362
1747593925.0015018,391.98219943005347
1747593925.0054233,486.14592661842363
1747593925.0093448,578.0323211520634
1747593925.0132663,666.7877676176903
1747593925.017188,751.6382273006385
1747593925.0211096,831.8937608290247
1747593925.025031,906.950966984352
1747593925.0289526,976.3018759973725
1747593925.0328743,1039.543595072297
1747593925.0367959,1096.3797101285784
1747593925.0407174,1146.6143522292784
1747593925.0446389,1190.146782949017
1747593925.0916977,1199.9303891512434
1747593925.0956194,1164.3750314507283
1747593925.099541,1125.8464842188105
1747593925.1034625,1085.0408459997009
1747593925.107384,1042.604871125963
1747593925.1113057,999.1182840231698
1747593925.1152272,955.0911081184563
1747593925.1191487,910.9696177304809
1747593925.1230702,867.1400061214849
1747593925.126992,823.9264818557547
1747593925.1309135,781.5904613560392
1747593925.134835,740.3344398813125
1747593925.1387565,700.3026961123883
1747593925.1426783,661.5752048622734
1747593925.1465998,624.1654738484748
1747593925.1505213,588.0308647456914
1747593925.1544428,553.0893145971922
1747593925.1583645,519.2316424147805
1747593925.162286,486.32734003182594
1747593925.1662076,454.23000215994284
1747593925.170129,422.7869806236857
1747593925.1740508,391.85162748531667
1747593925.1779723,361.2929705829492
1747593925.2763827,-255.67129073710908
1747593925.2803042,-275.21765463537895
1747593925.284226,-293.94690303582144
1747593925.2881474,-311.6238690840526
1747593925.292069,-328.0310968675411
1747593925.2959905,-342.98068531696197
1747593925.2999122,-356.31707420604283
1747593925.3038337,-367.91672109374844
1747593925.3077552,-377.6913227710475
1747593925.3116767,-385.59089265647674
1747593925.3155985,-391.6016229098042
1747593925.31952,-395.7407690201147
1747593925.3234415,-398.0537975253285
1747593925.327363,-398.61122344414116
1747593925.3312848,-397.50075756993664
1747593925.3352063,-394.8206151415009
1747593925.3391278,-390.67736049340533
1747593925.3430493,-385.1822194987751
1747593925.346971,-378.4468232338505
1747593925.3508925,-370.58501493990366
1747593925.354814,-361.71699377341344
1747593925.3587356,-351.9675523699835
1747593925.3626573,-341.46035947007806
1747593925.3665788,-330.3157664325091
1747593925.3705003,-318.6520869286661
1747593925.3744218,-306.58471751688836
1747593925.3783436,-294.223769225665
1747593925.382265,-281.6749086421106
1747593925.3861866,-269.0402257635979
1747593925.390108,-256.4149238791322
1747593925.6057944,-261.2580997698979
1747593925.609716,-274.5012444895015
1747593925.6136377,-287.50539512622385
1747593925.6175592,-300.0818626078114
1747593925.6214807,-312.0426261947232
1747593925.6254022,-323.2064909474398
1747593925.629324,-333.4027643149035
1747593925.6332455,-342.47329565395125
1747593925.637167,-350.2758831870708
1747593925.6410885,-356.6874780798073
1747593925.6450102,-361.6043568476953
1747593925.6489317,-364.9409566247925
1747593925.6528533,-366.6311847809986
1747593925.6567748,-366.6303642138225
1747593925.6606965,-364.91350786540494
1747593925.664618,-361.4737500714863
1747593925.6685395,-356.32595649300333
1747593925.672461,-349.5103398318848
1747593925.6763828,-341.0909522625639
1747593925.6803043,-331.1531809552077
1747593925.6842258,-319.8034400124601
1747593925.6881473,-307.1677241000277
1747593925.692069,-293.3869639308443
1747593925.6959906,-278.61158829162525
1747593925.699912,-262.9975416649183
1747593926.1352062,251.2178737521747
1747593926.1391277,252.45138209303514
1747593926.1430492,253.56891748434467
1747593926.146971,254.56878950723683
1747593926.1508925,255.4483906947465
1747593926.154814,256.2010520606293
1747593926.1587355,256.81680328155767
1747593926.1626573,257.28635215612576
1747593926.1665788,257.6048006737816
1747593926.1705003,257.7743475474497
1747593926.1744218,257.8065483951147
1747593926.1783435,257.7208175185348
1747593926.182265,257.53855695505723
1747593945.7345421,282.77145953637813
1747593945.7384636,318.555894156047
1747593945.7423854,355.8847309178067
1747593945.746307,394.4236558884189
1747593945.7502284,433.82152862279105
1747593945.75415,473.70280082528615
1747593945.7580717,513.6445402594437
1747593945.7619932,553.1398414978987
1747593945.7659147,591.5690905782076
1747593945.7698362,628.1807234972553
1747593945.773758,662.1217090068341
1747593945.7776794,692.5644082379852
1747593945.781601,718.8173943591067
1747593945.7855225,740.328092340109
1747593945.7894442,756.633479750872
1747593945.7933657,767.3149390945781
1747593945.7972872,771.9925787008594
1747593945.8012087,770.3678513605279
1747593945.8051305,762.2642331147327
1747593945.809052,747.6272941888351
1747593945.8129735,726.510132930106
1747593945.816895,699.0769259751465
1747593945.8208168,665.6068359666741
1747593945.8247383,626.476257725387
1747593945.8286598,582.1366054303201
1747593945.8325813,533.1031119720755
1747593945.836503,479.946326840523
1747593945.8404245,423.2778965756769
1747593945.844346,363.72692741503715
1747593945.8482676,301.9126135176916
1747593945.8835618,-261.38554733852425
1747593945.8874834,-315.7810295470477
1747593945.8914049,-367.27519227619575
1747593945.8953264,-415.6264131914228
1747593945.8992481,-460.6408516975241
1747593945.9031696,-502.1905914283671
1747593945.9070911,-540.2070797066156
1747593945.9110126,-574.6777268250972
1747593945.9149344,-605.6520216443538
1747593945.918856,-633.2447706810758
1747593945.9227774,-657.6410205824089
1747593945.926699,-679.1018767559744
1747593945.9306207,-697.9480986436366
1747593945.9345422,-714.5216207793942
1747593945.9384637,-729.1605274688912
1747593945.9423852,-742.198397797672
1747593945.946307,-753.9591158923588
1747593945.9502285,-764.7369549048198
1747593945.95415,-774.7857299313646
1747593945.9580715,-784.3248358340878
1747593945.9619932,-793.5416832004508
1747593945.9659147,-802.5836689266742
1747593945.9698362,-811.5559760161223
1747593945.9737577,-820.5297959949088
1747593945.9776795,-829.5472261893289
1747593945.981601,-838.6195913807295
1747593945.9855225,-847.73006958968
1747593945.989444,-856.841705693649
1747593945.9933658,-865.9014630464696
1747593945.9972873,-874.840658959632
1747593946.0012088,-883.5796492405209
1747593946.0051303,-892.0347503693786
1747593946.009052,-900.1201169584136
1747593946.0129735,-907.7475965293668
1747593946.016895,-914.8313914017082
1747593946.0208166,-921.2936953319161
1747593946.0247383,-927.0645488531161
1747593946.0286598,-932.0800583781521
1747593946.0325813,-936.2857029894803
1747593946.0365028,-939.6406260715736
1747593946.0404246,-942.1162806527864
1747593946.044346,-943.6932589814724
1747593946.0482676,-944.3627952408757
1747593946.052189,-944.1296556894893
1747593946.0561109,-943.0103497156567
1747593946.0600324,-941.0294572232228
1747593946.0639539,-938.2196746067435
1747593946.0678754,-934.6233746585476
1747593946.0717971,-930.2908094480674
1747593946.0757186,-925.2768057426696
1747593946.0796402,-919.6401450452686
1747593946.0835617,-913.4441090538314
1747593946.0874834,-906.7547956654016
1747593946.091405,-899.6386513681042
1747593945.9261773,-261.157325073734
1747593945.9300988,-303.2636068008513
1747593945.9340205,-347.27982741815475
1747593945.937942,-392.70531460969534
1747593945.9418635,-439.0185989975573
1747593945.945785,-485.69073905862695
1747593945.9497068,-532.1968200739709
1747593945.9536283,-578.0264017795524
1747593945.9575498,-622.6936022112523
1747593945.9614713,-665.7458801437945
1747593945.965393,-706.7707688331884
1747593945.9693146,-745.4012481626229
1747593945.973236,-781.3202808626298
1747593945.9771576,-814.2639082183453
1747593945.9810793,-844.0226004496081
1747593945.9850008,-870.4415563201736
1747593945.9889224,-893.4202997246298
1747593945.9928439,-912.9110819296128
1747593945.9967656,-928.9160858640653
1747593946.0006871,-941.4839841026944
1747593946.0046086,-950.706004213887
1747593946.0085301,-956.7100007190395
1747593946.012452,-959.6429053833356
1747593946.0163734,-959.6229008855693
1747593946.020295,-956.6799695797905
1747593946.0242164,-950.7292282317576
1747593946.0281382,-941.5529090114092
1747593946.0320597,-928.8043293253188
1747593946.0359812,-912.0917680580682
1747593946.0399027,-891.0362031792217
1747593946.0438244,-865.250881876931
1747593946.047746,-834.3515950648319
1747593946.0516675,-797.970854097863
1747593946.055589,-755.7421587338624
1747593946.0595107,-707.3451176204359
1747593946.0634322,-652.5931899703879
1747593946.0673537,-591.4634858670187
1747593946.0712752,-524.0767850101853
1747593946.075197,-450.6926434430414
1747593946.0791185,-371.71753467312186
1747593946.08304,-287.69392525839953
1747593946.1065695,279.7784076399847
1747593946.110491,376.63271665179525
1747593946.1144125,471.6888000263999
1747593946.118334,564.0979437949743
1747593946.1222558,653.0648684406058
1747593946.1261773,737.8564124459319
1747593946.1300988,817.8248698524933
1747593946.1340203,892.420791742718
1747593946.137942,961.18802491328
1747593946.1418636,1023.7614839921583
1747593946.145785,1079.8752838465284
1747593946.1497066,1129.3660720457876
1747593946.1536283,1172.165546084779
1747593946.2085302,1194.2383399501753
1747593946.2124517,1167.2559107750585
1747593946.2163734,1137.365697181688
1747593946.220295,1104.833083039704
1747593946.2242165,1070.0692110532254
1747593946.228138,1033.5676985901111
1747593946.2320597,995.841969340885
1747593946.2359812,957.403749755211
1747593946.2399027,918.7579383331409
1747593946.2438242,880.381760992225
1747593946.247746,842.6965247781925
1747593946.2516675,806.0565044259927
1747593946.255589,770.7554994947395
1747593946.2595105,737.0319348134866
1747593946.2634323,705.0653434449345
1747593946.2673538,674.9727500646683
1747593946.2712753,646.8126157708457
1747593946.2751968,620.595381228096
1747593946.2791185,596.2912259418298
1747593946.28304,573.8290579297031
1747593946.2869616,553.0944044431916
1747593946.290883,533.9355453372768
1747593946.2948048,516.175344948292
1747593946.2987263,499.62023896056195
1747593946.3026478,484.06359222758107
1747593946.3065693,469.28960111441285
1747593946.310491,455.0837608049291
1747593946.3144126,441.24497469383385
1747593946.318334,427.5907716985869
1747593946.3222556,413.9556524966241
1747593946.3261774,400.1884903266354
1747593946.3300989,386.15405537814377
1747593946.3340204,371.73760507037593
1747593946.337942,356.8459200956541
1747593946.3418636,341.40373445644565
1747593946.3457851,325.3525902717413
1747593946.3497066,308.65487690129834
1747593946.3536282,291.2974661709116
1747593946.35755,273.29172682411695
1747593946.3614714,254.67484342270436
1747593946.5614715,-257.96859974787515
1747593946.565393,-270.7598729143506
1747593946.5693145,-284.32160381935233
1747593946.573236,-298.54635519538107
1747593946.5771577,-313.3095001171695
1747593946.5810792,-328.47085473479353
1747593946.5850008,-343.87720276576687
1747593946.5889223,-359.3630831157114
1747593946.592844,-374.75117471577795
1747593946.5967655,-389.8559961301817
1747593946.600687,-404.49050104312056
1747593946.6046085,-418.47040950919677
1747593946.6085303,-431.61637023455097
1747593946.6124518,-443.760288158034
1747593946.6163733,-454.7539879726736
1747593946.6202948,-464.47282343453264
1747593946.6242166,-472.8162723312132
1747593946.628138,-479.71111255048476
1747593946.6320596,-485.1151962226508
1747593946.635981,-489.01783156368873
1747593946.6399028,-491.4370423990594
1747593946.6438243,-492.415828397622
1747593946.6477458,-492.01752046769144
1747593946.6516674,-490.31960616299136
1747593946.655589,-487.4101067136005
1747593946.6595106,-483.3899821119161
1747593946.6634321,-478.3755804387906
1747593946.6673536,-472.49553624612554
1747593946.6712754,-465.88634366544085
1747593946.675197,-458.6905336214723
1747593946.6791184,-451.05547452397997
1747593946.68304,-443.13140028906406
1747593946.6869617,-435.06947609334935
1747593946.6908832,-427.0196471283622
1747593946.6948047,-419.1259889682626
1747593946.6987262,-411.5200407514529
1747593946.702648,-404.3170577493532
1747593946.7065694,-397.6154476282545
1747593946.710491,-391.49412965784876
1747593946.7144125,-386.00868929026836
1747593946.7183342,-381.1918901773582
1747593946.7222557,-377.0568660230525
1747593946.7261772,-373.59702748110294
1747593946.7300987,-370.7835085881332
1747593946.7340205,-368.5652353454962
1747593946.737942,-366.87149784647306
1747593946.7418635,-365.6145741680891
1747593946.745785,-364.694519452102
1747593946.7497067,-364.0065987649215
1747593946.7536283,-363.4464306618651
1747593946.7575498,-362.91142300106884
1747593946.7614713,-362.30269905573715
1747593946.765393,-361.5294310025354
1747593946.7693145,-360.5127961739924
1747593946.773236,-359.1871994171043
1747593946.7771575,-357.49991047965716
1747593946.7810793,-355.41086690540203
1747593946.7850008,-352.89239093767117
1747593946.7889223,-349.9297391908562
1747593946.7928438,-346.5248421548618
1747593946.7967656,-342.7000842765549
1747593946.800687,-338.4960738819349
1747593946.8046086,-333.9652575079225
1747593946.80853,-329.1679400271565
1747593946.8124518,-324.1714095103693
1747593946.8163733,-319.0481772766629
1747593946.8202949,-313.87166978944657
1747593946.8242164,-308.7110769854571
1747593946.828138,-303.6262775937955
1747593946.8320596,-298.66271882823196
1747593946.8359811,-293.84942596367506
1747593946.8399026,-289.2026270418656
1747593946.8438244,-284.73020303507036
1747593946.847746,-280.4323734867196
1747593946.8516674,-276.3016754899345
1747593946.855589,-272.3249577718087
1747593946.8595107,-268.48469007754534
1747593946.8634322,-264.75899281776566
