timestamp,eeg_value
1747545898.970234,0.0
1747545898.9741554,0.0
1747545898.9780772,0.0
1747545898.9819987,0.0
1747545898.9859202,0.0
1747545898.9898417,0.0
1747545898.9937634,0.0
1747545898.997685,0.0
1747545899.0016065,0.0
1747545899.005528,0.0
1747545899.0094497,0.0
1747545899.0133712,0.0
1747545899.0172927,0.0
1747545899.0212142,0.0
1747545899.025136,0.0
1747545899.0290575,0.0
1747545899.032979,0.0
1747545899.0369005,0.0
1747545899.0408223,0.0
1747545899.0447438,0.0
1747545899.0486653,0.0
1747545899.0525868,0.0
1747545899.0565085,0.0
1747545899.06043,0.0
1747545899.0643516,0.0
1747545899.068273,0.0
1747545899.0721948,0.0
1747545899.0761163,0.0
1747545899.0800378,0.0
1747545899.0839593,0.0
1747545899.087881,0.0
1747545899.0918026,0.0
1747545899.095724,0.0
1747545899.0996456,0.0
1747545899.1035674,0.0
1747545899.1074889,0.0
1747545899.1114104,0.0
1747545899.115332,0.0
1747545899.1192536,0.0
1747545899.1231751,0.0
1747545899.1270967,0.0
1747545899.1310182,0.0
1747545899.13494,0.0
1747545899.1388614,0.0
1747545899.142783,0.0
1747545899.1467044,0.0
1747545899.1506262,0.0
1747545899.1545477,0.0
1747545899.1584692,0.0
1747545899.1623907,0.0
1747545899.1663125,0.0
1747545899.170234,0.0
1747545899.1741555,0.0
1747545899.178077,0.0
1747545899.1819987,0.0
1747545899.1859202,0.0
1747545899.1898417,0.0
1747545899.1937633,0.0
1747545899.197685,0.0
1747545899.2016065,0.0
1747545899.205528,0.0
1747545899.2094495,0.0
1747545899.2133713,0.0
1747545899.2172928,0.0
1747545899.2212143,0.0
1747545899.2251358,0.0
1747545899.2290576,0.0
1747545899.232979,0.0
1747545899.2369006,0.0
1747545899.240822,0.0
1747545899.2447438,0.0
1747545899.2486653,0.0
1747545899.2525868,0.0
1747545899.2565084,0.0
1747545899.26043,0.0
1747545899.2643516,0.0
1747545899.268273,0.0
1747545899.2721946,0.0
1747545899.2761164,0.0
1747545899.2800379,0.0
1747545899.2839594,0.0
1747545899.287881,0.0
1747545899.2918026,0.0
1747545899.2957242,0.0
1747545899.2996457,0.0
1747545899.3035672,0.0
1747545899.307489,0.0
1747545899.3114104,0.0
1747545899.315332,0.0
