t,eeg
1747538890.6078916,-278.2980003260643
1747538890.6118133,-278.3970385259578
1747538890.6157348,-278.2713515668943
1747538890.6196563,-277.91154198559866
1747538890.6235778,-277.29089905267267
1747538890.6274996,-276.36433367546135
1747538890.631421,-275.0969968145204
1747538890.6353426,-273.4972531678288
1747538890.639264,-271.62245019043695
1747538890.6431859,-269.55744041664786
1747538890.6471074,-267.38557855918526
1747538890.6510289,-265.16655797491677
1747538890.6549504,-262.92655630939066
1747538890.6588721,-260.66831833121194
1747538890.6627936,-258.3949163130912
1747538890.6667151,-256.11678890078787
1747538890.6706367,-253.8330157400962
1747538890.6745584,-251.52518355179615
1747538890.7804406,-250.30476940476095
1747538890.7843623,-253.6597812318673
1747538890.7882838,-256.9665592585873
1747538890.7922053,-260.1554690785272
1747538890.7961268,-263.147069626908
1747538890.8000486,-265.8774706922145
1747538890.80397,-268.31110651682445
1747538890.8078916,-270.44092132766554
1747538890.811813,-272.28907064154237
1747538890.8157349,-273.9010466852132
1747538890.8196564,-275.3179428072889
1747538890.823578,-276.5488979338641
1747538890.8274994,-277.57532186038026
1747538890.8314211,-278.36540563883466
1747538890.8353426,-278.86730850663514
1747538890.8392642,-279.00339815906375
1747538890.8431857,-278.69177874693384
1747538890.8471074,-277.87495348858573
1747538890.851029,-276.53104455570667
1747538890.8549504,-274.67160564439286
1747538890.858872,-272.3336473254471
1747538890.8627937,-269.56020739414805
1747538890.8667152,-266.37962673346203
1747538890.8706367,-262.8121691538534
1747538890.8745582,-258.8968065051691
1747538890.87848,-254.69687920692863
1747538890.8824015,-250.27804390188209
1747538891.382066,-251.0784873955836
1747538891.3859875,-264.22043614330164
1747538891.389909,-276.4090879046722
1747538891.3938305,-287.5126882604488
1747538891.3977523,-297.36741266494937
1747538891.4016738,-305.811841729136
1747538891.4055953,-312.7117959763131
1747538891.4095168,-317.9600368684222
1747538891.4134386,-321.4830398586742
1747538891.41736,-323.266301796096
1747538891.4212816,-323.37047505249217
1747538891.425203,-321.92172665690265
1747538891.4291248,-319.0873739604522
1747538891.4330463,-315.04972461175174
1747538891.4369678,-309.9777102455121
1747538891.4408894,-304.00541271630266
1747538891.444811,-297.23839890476916
1747538891.4487326,-289.77378869720525
1747538891.4526541,-281.70114916984704
1747538891.4565756,-273.0948597509643
1747538891.4604974,-264.02904830879527
1747538891.464419,-254.60744315976063
1747538891.8879483,-250.28849682205654
1747538891.8918698,-274.3542811481366
1747538891.8957913,-298.16320519587407
1747538891.899713,-321.58961872672273
1747538891.9036345,-344.49025675891795
1747538891.907556,-366.6951108153906
1747538891.9114776,-388.02163676243686
1747538891.9153993,-408.2904735022961
1747538891.9193208,-427.31972207539536
1747538891.9232423,-444.916356557742
1747538891.9271638,-460.88997356865985
1747538891.9310856,-475.0782302519273
1747538891.935007,-487.3644238551709
1747538891.9389286,-497.68723239775534
1747538891.94285,-506.04458480803834
1747538891.9467719,-512.4811917306856
1747538891.9506934,-517.0586044162901
1747538891.9546149,-519.833814685922
1747538891.9585364,-520.864356616449
1747538891.9624581,-520.2157688040642
1747538891.9663796,-517.9520686709537
1747538891.9703012,-514.1324159317128
1747538891.9742227,-508.82535167201905
1747538891.9781444,-502.11913148067265
1747538891.982066,-494.1238227278027
1747538891.9859874,-484.97544734867995
1747538891.989909,-474.83400255768765
1747538891.9938307,-463.8675092747701
1747538891.9977522,-452.23588874250885
1747538892.0016737,-440.09029478418006
1747538892.0055952,-427.5782581103944
1747538892.009517,-414.8309637343142
1747538892.0134385,-401.94085960119827
1747538892.01736,-388.96357237227085
1747538892.0212815,-375.9398091370248
1747538892.0252032,-362.90558662976883
1747538892.0291247,-349.89433854146137
1747538892.0330462,-336.9497617489519
1747538892.0369678,-324.14102209573826
1747538892.0408895,-311.56143938157106
1747538892.044811,-299.31311476154224
1747538892.0487325,-287.49589298191654
1747538892.052654,-276.1967305032855
1747538892.0565758,-265.46979463749454
1747538892.0604973,-255.33280829769592
1747538892.1467717,-250.586811349339
1747538892.1506934,-262.42213172130334
1747538892.154615,-275.25416209621324
1747538892.1585364,-289.01542290232175
1747538892.162458,-303.6073516391493
1747538892.1663797,-318.89589250362997
1747538892.1703012,-334.7290058437396
1747538892.1742227,-350.9490870907107
1747538892.1781442,-367.3896848380657
1747538892.182066,-383.87097176954035
1747538892.1859875,-400.19680324881415
1747538892.189909,-416.14255922491526
1747538892.1938305,-431.44027729741055
1747538892.1977522,-445.7841181081599
1747538892.2016737,-458.8553941072635
1747538892.2055953,-470.34252797290543
1747538892.2095168,-479.9508588699519
1747538892.2134385,-487.41901101349663
1747538892.21736,-492.5443275574983
1747538892.2212815,-495.19837101078605
1747538892.225203,-495.3214830475956
1747538892.2291248,-492.90477392383315
1747538892.2330463,-487.96628876555326
1747538892.2369678,-480.52725802475453
1747538892.2408893,-470.607303140829
1747538892.244811,-458.2420604043937
