t,eeg
1747592939.8799584,-279.828421640975
1747592939.88388,-294.21723253033394
1747592939.8878014,-307.40850419167475
1747592939.891723,-319.343666911916
1747592939.8956447,-329.999138548394
1747592939.8995662,-339.3623882010803
1747592939.9034877,-347.404216130207
1747592939.9074092,-354.0847609155045
1747592939.911331,-359.3770434662351
1747592939.9152524,-363.2705414749354
1747592939.919174,-365.76282015053806
1747592939.9230955,-366.8632054655369
1747592939.9270172,-366.607986996832
1747592939.9309387,-365.0743395757189
1747592939.9348602,-362.3857015290045
1747592939.9387817,-358.70719155944596
1747592939.9427035,-354.2265593035446
1747592939.946625,-349.1229724936254
1747592939.9505465,-343.54961038858175
1747592939.954468,-337.64316059832004
1747592939.9583898,-331.52896629870537
1747592939.9623113,-325.30422025744
1747592939.9662328,-319.0302613690597
1747592939.9701543,-312.7507942515158
1747592939.974076,-306.5110463481489
1747592939.9779975,-300.36298939605234
1747592939.981919,-294.36992630971935
1747592939.9858406,-288.6157733275572
1747592939.9897623,-283.2066993149587
1747592939.9936838,-278.260837440548
1747592939.9976053,-273.89493526539803
1747592940.0015268,-270.20689475083446
1747592940.0054486,-267.24429026794184
1747592940.00937,-264.9774625216134
1747592940.0132916,-263.3109658577317
1747592940.017213,-262.12055054312987
1747592940.0211349,-261.2781786980142
1747592940.0250564,-260.66642093780104
1747592940.0289779,-260.19844134480456
1747592940.0328994,-259.8332626622686
1747592940.0368211,-259.5700010343203
1747592940.0407426,-259.42844637099853
1747592940.0446641,-259.4380246845846
1747592940.0485857,-259.63267027960455
1747592940.0525074,-260.0315713004753
1747592940.056429,-260.6203970681731
1747592940.0603504,-261.3567932390907
1747592940.064272,-262.1807603381225
1747592940.0681937,-263.0156990136625
1747592940.0721152,-263.783214483837
1747592940.0760367,-264.4307453056007
1747592940.0799582,-264.9410097771639
1747592940.08388,-265.31840840118826
1747592940.0878015,-265.575286291493
1747592940.091723,-265.72735409740454
1747592940.0956445,-265.7809720297136
1747592940.0995662,-265.713947213555
1747592940.1034877,-265.4822741142837
1747592940.1074092,-265.04919657378116
1747592940.1113307,-264.39810621839405
1747592940.1152525,-263.5273133945883
1747592940.119174,-262.45094093905124
1747592940.1230955,-261.2057163544531
1747592940.127017,-259.8501636228898
1747592940.1309388,-258.45497084828713
1747592940.1348603,-257.08858016409465
1747592940.1387818,-255.79411466386634
1747592940.1427033,-254.560802129957
1747592940.146625,-253.32047520819103
1747592940.1505466,-251.98533129962223
1747592940.154468,-250.48720673436094
1747592940.878541,-255.1808591162834
1747592940.8824625,-268.41607053504896
1747592940.886384,-280.75689396271315
1747592940.8903055,-292.1397262766717
1747592940.8942273,-302.4697172244661
1747592940.8981488,-311.640607551296
1747592940.9020703,-319.55665050623236
1747592940.9059918,-326.1382044756645
1747592940.9099135,-331.3301862247533
1747592940.913835,-335.1240625333596
1747592940.9177566,-337.57337947552764
1747592940.921678,-338.78947344121343
1747592940.9255998,-338.92603436752125
1747592940.9295213,-338.16082026964887
1747592940.9334428,-336.67076313270485
1747592940.9373643,-334.6056802660253
1747592940.941286,-332.08157373673197
1747592940.9452076,-329.1901179223295
1747592940.949129,-325.995837595381
1747592940.9530506,-322.52601195305937
1747592940.9569724,-318.7861166465464
1747592940.9608939,-314.79598220672347
1747592940.9648154,-310.60980346769736
1747592940.968737,-306.31082260035237
1747592940.9726586,-301.9976392348137
1747592940.9765801,-297.76375354038595
1747592940.9805017,-293.67206460558344
1747592940.9844232,-289.7501501854849
1747592940.988345,-286.0120376062071
1747592940.9922664,-282.47449348999055
1747592940.996188,-279.15158982504715
1747592941.0001094,-276.0467704863714
1747592941.0040312,-273.16251894996066
1747592941.0079527,-270.5203353833601
1747592941.0118742,-268.1679625520044
1747592941.0157957,-266.1697415363004
1747592941.0197175,-264.58920839329005
1747592941.023639,-263.461102446449
1747592941.0275605,-262.76432743863717
1747592941.031482,-262.42652136581165
1747592941.0354037,-262.3523773333052
1747592941.0393252,-262.4377362343434
1747592941.0432467,-262.56977101578684
1747592941.0471683,-262.640890124383
1747592941.05109,-262.5757685398459
1747592941.0550115,-262.34758048999504
1747592941.058933,-261.9736345486354
1747592941.0628545,-261.5010798873117
1747592941.0667763,-260.9864320407709
1747592941.0706978,-260.46373514940603
1747592941.0746193,-259.9225442670508
1747592941.0785408,-259.3226961319714
1747592941.0824625,-258.6227878783658
1747592941.086384,-257.7842467513816
1747592941.0903056,-256.76286313172864
1747592941.094227,-255.51513479554524
1747592941.0981488,-254.01099179239253
1747592941.1020703,-252.24089348041414
1747592941.1059918,-250.22631949801075
1747592941.908011,-253.52434693229878
1747592941.9119325,-258.92642809736765
1747592941.915854,-263.3923329477494
1747592941.9197757,-266.97130818730096
1747592941.9236972,-269.728703368831
1747592941.9276187,-271.72533354017844
1747592941.9315403,-273.0111436908534
1747592941.935462,-273.61641713615614
1747592941.9393835,-273.548407864303
1747592941.943305,-272.80949445804555
1747592941.9472265,-271.4128068420788
1747592941.9511483,-269.3762559400429
1747592941.9550698,-266.7226096870674
1747592941.9589913,-263.5018092724599
1747592941.9629128,-259.80619756838297
1747592941.9668345,-255.75422174937788
1747592941.970756,-251.46236404402907
1747592942.9170938,-251.79889107562155
1747592942.9210153,-253.54155042595374
1747592942.9249368,-254.29235364878318
1747592942.9288585,-254.0636077724937
1747592942.93278,-252.88173126393272
1747592942.9367015,-250.78260452711703
1747592943.768074,252.30946272187956
1747592943.7719955,256.5940120897296
1747592943.7759173,260.2032283436667
1747592943.7798388,263.1158605622867
1747592957.0030868,-252.92704012062998
1747592957.0070086,-281.93264115274656
1747592957.01093,-310.17401131179
1747592957.0148516,-337.49047515494135
1747592957.018773,-363.77092678859947
1747592957.0226948,-388.93999996230616
1747592957.0266163,-412.9462271360817
1747592957.0305378,-435.7547857324295
1747592957.0344594,-457.3284585479278
1747592957.038381,-477.60529629727756
1747592957.0423026,-496.50845428357275
1747592957.046224,-513.9801063773581
1747592957.0501456,-529.9962980564251
1747592957.0540674,-544.5618626758016
1747592957.057989,-557.714161589062
1747592957.0619104,-569.5337863063036
1747592957.065832,-580.1418158784115
1747592957.0697536,-589.682894715609
1747592957.0736752,-598.3059480476076
1747592957.0775967,-606.1458966911878
1747592957.0815182,-613.3055082057894
1747592957.08544,-619.8484620449535
1747592957.0893614,-625.812262502628
1747592957.093283,-631.2228592185435
1747592957.0972044,-636.0962287905347
1747592957.1011262,-640.4443740619195
1747592957.1050477,-644.2949106173064
1747592957.1089692,-647.7021400537323
1747592957.1128907,-650.7400605445434
1747592957.1168125,-653.4945046722747
1747592957.120734,-656.0589144911112
1747592957.1246555,-658.5208258973157
1747592957.128577,-660.9416242033991
1747592957.1324987,-663.3473318377402
1747592957.1364202,-665.7328917962649
1747592957.1403418,-668.0670532703186
1747592957.1442633,-670.2997711930697
1747592957.148185,-672.382125750637
1747592957.1521065,-674.2854428773309
1747592957.156028,-676.0018640749378
1747592957.1599495,-677.5334381585187
1747592957.1638713,-678.8813595198094
1747592957.1677928,-680.0349292376786
1747592957.1717143,-680.9631008256348
1747592957.1756358,-681.6193298605305
1747592957.1795576,-681.9588687504895
1747592957.183479,-681.950749181064
1747592957.1874006,-681.5751141951021
1747592957.191322,-680.8159182497127
1747592957.1952438,-679.6596239652073
1747592957.1991653,-678.0989202868205
1747592957.2030869,-676.1370793615454
1747592957.2070084,-673.7933572181443
1747592957.21093,-671.1056779668903
1747592957.2148516,-668.1226437792579
1747592957.2187731,-664.8910535005535
1747592957.2226946,-661.4531455730934
1747592957.2266164,-657.8506964459147
1747592957.230538,-654.1234656850229
1747592957.2344594,-650.306036094751
1747592957.238381,-646.4329559270627
1747592957.2423027,-642.5447564732749
1747592957.2462242,-638.685092904553
1747592957.2501457,-634.892445060041
1747592957.2540672,-631.1920927183758
1747592957.257989,-627.5900819046947
1747592957.2619104,-624.0693956235324
1747592957.265832,-620.59127195289
1747592957.2697535,-617.104923588774
1747592957.2736752,-613.5583523036496
1747592957.2775967,-609.9010130764923
1747592957.2815182,-606.083506787635
1747592957.2854397,-602.0622379499798
1747592957.2893615,-597.8053054040711
1747592957.293283,-593.2968353246353
1747592957.2972045,-588.5456714602069
1747592957.301126,-583.5946031786368
1747592957.3050478,-578.5150094587558
1747592957.3089693,-573.387464402449
1747592957.3128908,-568.2855764333883
1747592957.3168123,-563.2708159380285
1747592957.320734,-558.3912525435925
1747592957.3246555,-553.6795600690916
1747592957.328577,-549.1555591927457
1747592957.3324986,-544.8333186866034
1747592957.3364203,-540.7232164897597
1747592957.3403418,-536.8311582081892
1747592957.3442633,-533.1654491330555
1747592957.3481848,-529.7438732212761
1747592957.3521066,-526.5883192004187
1747592957.356028,-523.7145647704604
1747592957.3599496,-521.1289597983854
1747592957.363871,-518.8286168272496
1747592957.3677928,-516.7984734841148
1747592957.3717144,-515.0081296223309
1747592957.3756359,-513.4130430987333
1747592957.3795574,-511.95542419503477
1747592957.383479,-510.5624080565516
1747592957.3874006,-509.15027170012456
1747592957.3913221,-507.63632761940164
1747592957.3952436,-505.94782664731076
1747592957.3991654,-504.0203452121794
1747592957.403087,-501.78776025709857
1747592957.4070084,-499.1723615383073
1747592957.41093,-496.07796232438807
1747592957.4148517,-492.38329095790647
1747592957.4187732,-487.94387661353
1747592957.4226947,-482.6076890211091
1747592957.4266162,-476.2269915627539
1747592957.430538,-468.657836817175
1747592957.4344594,-459.7671022506327
1747592957.438381,-449.45384541298665
1747592957.4423025,-437.6614176092166
1747592957.4462242,-424.3659110651535
1747592957.4501457,-409.55460568450087
1747592957.4540672,-393.20591690101344
1747592957.4579887,-375.2718499122767
1747592957.4619105,-355.6796219622337
1747592957.465832,-334.36236274310465
1747592957.4697535,-311.29067273642204
1747592957.473675,-286.48174018265735
1747592957.4775968,-260.0021485726859
1747592957.5481849,266.26845433170007
1747592957.5521064,287.78289783470075
1747592957.5560281,307.80005657852496
1747592957.5599496,326.3876828222394
1747592957.5638711,343.6460470741063
1747592957.5677927,359.7002754083952
1747592957.5717144,374.66974522474897
1747592957.575636,388.6350833811819
1747592957.5795574,401.6309183538816
1747592957.583479,413.66035356259925
1747592957.5874007,424.71317270858583
1747592957.5913222,434.7881672672721
1747592957.5952437,443.91397977029
1747592957.5991652,452.14421732170433
1747592957.603087,459.53691195762985
1747592957.6070085,466.15380821099257
1747592957.61093,472.0695202965725
1747592957.6148515,477.3572064927904
1747592957.6187732,482.0596908362086
1747592957.6226947,486.17768952790203
1747592957.6266162,489.6780542925719
1747592957.6305377,492.50391740322806
1747592957.6344595,494.59097755934374
1747592957.638381,495.9016178133714
1747592957.6423025,496.44736406662656
1747592957.646224,496.2733657416377
1747592957.6501458,495.43596902840835
