frequencies,magnitude
0.0,169.26138683693944
0.016649590163934427,66.34019368801297
0.033299180327868855,30.28371922578271
0.04994877049180328,9.259348050560764
0.06659836065573771,12.750079721479763
0.08324795081967214,19.17905363521977
0.09989754098360656,26.724431133082962
0.11654713114754099,26.155227736157414
0.13319672131147542,26.86385351720917
0.14984631147540983,22.021788366653123
0.16649590163934427,14.00992553938231
0.18314549180327871,11.95235699706498
0.19979508196721313,14.909684875825635
0.21644467213114754,20.095705139979504
0.23309426229508198,26.017209958383166
0.24974385245901642,28.086446946156652
0.26639344262295084,21.997425856115676
0.28304303278688525,21.924797952194726
0.29969262295081966,24.064665639404506
0.31634221311475413,10.960131243161365
0.33299180327868855,1.0403026925534566
0.34964139344262296,3.8326700101587354
0.36629098360655743,9.956655678099942
0.38294057377049184,7.140814262582106
0.39959016393442626,9.58102177699622
0.41623975409836067,15.743786041608955
0.4328893442622951,27.65451872926293
0.44953893442622955,30.59398217621574
0.46618852459016397,28.311012450117733
0.4828381147540984,20.07784091411019
0.49948770491803285,25.947340343531685
0.5161372950819673,34.653547414081636
0.5327868852459017,25.89341291576822
0.5494364754098361,15.104575027990391
0.5660860655737705,10.505727277830164
0.5827356557377049,14.942981537666371
0.5993852459016393,11.678055187952854
0.6160348360655739,7.117410525404798
0.6326844262295083,11.98824502611352
0.6493340163934427,17.75812871077849
0.6659836065573771,12.788808139100821
0.6826331967213115,12.804573546253415
0.6992827868852459,3.9090844061368815
0.7159323770491803,5.286495060750381
0.7325819672131149,6.5195030496786455
0.7492315573770493,4.150919023907256
0.7658811475409837,11.046458154620725
0.7825307377049181,1.9916702827604487
0.7991803278688525,9.989083310803565
0.8158299180327869,7.837084889214256
0.8324795081967213,12.908374934942609
0.8491290983606558,1.7304321995403082
0.8657786885245902,18.007621583414743
0.8824282786885247,6.156456007176218
0.8990778688524591,18.20674521657613
0.9157274590163935,5.276331753408303
0.9323770491803279,1.04517256317551
0.9490266393442623,15.287502948624086
0.9656762295081968,3.2911594083254028
0.9823258196721312,18.136306284973166
0.9989754098360657,41.07971138701059
1.015625,69.41178901846108
1.0322745901639345,50.34883872548782
1.0489241803278688,8.731409511055846
1.0655737704918034,19.579319222825028
1.0822233606557379,19.086170338086085
1.0988729508196722,15.3410259196848
1.1155225409836067,13.552552874922458
1.132172131147541,39.78062171612189
1.1488217213114755,24.846475144670936
1.1654713114754098,11.22194973744312
1.1821209016393444,6.237500147773539
1.1987704918032787,12.270944741156962
1.2154200819672132,17.57585761918428
1.2320696721311477,19.941183930177676
1.248719262295082,12.92740227512489
1.2653688524590165,4.372209871572975
1.2820184426229508,5.16922783203013
1.2986680327868854,14.540333802752956
1.3153176229508197,21.662559462445085
1.3319672131147542,7.1442429955304245
1.3486168032786887,6.413937852359128
1.365266393442623,3.0805831677178173
1.3819159836065575,12.0575188724464
1.3985655737704918,10.955578197295866
1.4152151639344264,10.757046311867734
1.4318647540983607,13.457311546227169
1.4485143442622952,20.035100080741884
1.4651639344262297,10.988649980057597
1.481813524590164,17.81521836940034
1.4984631147540985,11.431012765677124
1.5151127049180328,19.412952052764886
1.5317622950819674,19.09781834605623
1.5484118852459017,13.35623104078817
1.5650614754098362,10.164459689770057
1.5817110655737705,3.481012243454545
1.598360655737705,11.782287706093651
1.6150102459016396,4.9146201211842335
1.6316598360655739,4.966387184908497
1.6483094262295084,4.5495755047533475
1.6649590163934427,9.051481458628055
1.6816086065573772,14.47807742809959
1.6982581967213115,6.176626013111204
1.714907786885246,17.406487592941197
1.7315573770491803,5.75867774999752
1.7482069672131149,6.004885594442966
1.7648565573770494,6.147384975487766
1.7815061475409837,9.029519809099982
1.7981557377049182,6.073146846798242
1.8148053278688525,4.263951646658298
1.831454918032787,3.6747650202866637
1.8481045081967213,7.243789475151974
1.8647540983606559,6.804217525245029
1.8814036885245904,8.029051316688303
1.8980532786885247,11.750262940431975
1.9147028688524592,10.892705788581226
1.9313524590163935,11.421211209983404
1.948002049180328,4.323447017497928
1.9646516393442623,8.487428004171234
1.9813012295081969,5.361151073662786
1.9979508196721314,9.13433128242062
2.0146004098360657,8.301805894015876
2.03125,39.98569954804189
2.0478995901639347,10.165981898254179
2.064549180327869,20.997827134987084
2.0811987704918034,12.76719446803757
2.0978483606557377,17.958948728079815
2.1144979508196724,10.683816398708313
2.1311475409836067,12.362448659208791
2.147797131147541,2.986108818426223
2.1644467213114758,11.468192515267964
2.18109631147541,10.146734854996673
2.1977459016393444,11.352994633515602
2.2143954918032787,11.933445462117204
2.2310450819672134,6.137119646203689
2.2476946721311477,2.4298444190341373
2.264344262295082,3.9905669523679945
2.2809938524590168,8.225134705306244
2.297643442622951,5.207372475655336
2.3142930327868854,10.771857263977124
2.3309426229508197,5.8381666629861275
2.3475922131147544,8.684513562467277
2.3642418032786887,7.122326301428875
2.380891393442623,1.610489418930009
2.3975409836065573,6.459955677268745
2.414190573770492,8.271287843466146
2.4308401639344264,8.749230600603385
2.4474897540983607,12.559858290320197
2.4641393442622954,7.362198987934248
2.4807889344262297,4.96450445052896
2.497438524590164,8.531583197349109
2.5140881147540983,4.699760702894628
2.530737704918033,4.1313328656529436
2.5473872950819674,4.363455070088283
2.5640368852459017,2.644636860857679
2.5806864754098364,12.369295993202902
2.5973360655737707,10.525116681642844
2.613985655737705,3.517473213124597
2.6306352459016393,4.6953021747304104
2.647284836065574,3.4867730754407105
2.6639344262295084,6.675409368136216
2.6805840163934427,4.980860677571886
2.6972336065573774,6.876710845583541
2.7138831967213117,10.08651786998279
2.730532786885246,3.523738953700165
2.7471823770491803,11.867974449762192
2.763831967213115,1.6243199692433274
2.7804815573770494,6.233041437349393
2.7971311475409837,4.588319366078297
2.8137807377049184,4.096385129325173
2.8304303278688527,9.094760556978308
2.847079918032787,2.146007498712433
2.8637295081967213,5.843762942675584
2.880379098360656,5.658594157472495
2.8970286885245904,10.322012222023638
2.9136782786885247,9.776018409566202
2.9303278688524594,10.628643773335181
2.9469774590163937,4.513445379802968
2.963627049180328,6.064003639912163
2.9802766393442623,7.349266331213408
2.996926229508197,8.435329499691644
3.0135758196721314,10.325275234792137
3.0302254098360657,19.27330749584995
3.046875,14.681831470351707
3.0635245901639347,20.217091688069935
3.080174180327869,12.021515337217592
3.0968237704918034,8.581901704740106
3.113473360655738,4.082459999042664
3.1301229508196724,4.798495858903464
3.1467725409836067,1.9223549100023256
3.163422131147541,6.156738585610755
3.1800717213114758,5.176893497732898
3.19672131147541,4.51701855284306
3.2133709016393444,4.848768921236692
3.230020491803279,8.968667667117002
3.2466700819672134,11.581556967528673
3.2633196721311477,9.646606350299626
3.279969262295082,12.076074647874105
3.2966188524590168,8.374316273819597
3.313268442622951,7.721964133018279
3.3299180327868854,10.494865263181655
3.34656762295082,11.755492596248665
3.3632172131147544,7.913576582636814
3.3798668032786887,5.823508916167057
3.396516393442623,5.416347981751174
3.4131659836065578,9.420554605898975
3.429815573770492,8.441705216276192
3.4464651639344264,3.863320880198028
3.4631147540983607,3.2261834541372343
3.4797643442622954,4.985694990305588
3.4964139344262297,7.8363559948564125
3.513063524590164,6.057209834039395
3.5297131147540988,2.855930887759208
3.546362704918033,5.603430141967142
3.5630122950819674,4.910617058746359
3.5796618852459017,8.523926785602715
3.5963114754098364,5.593505273128851
3.6129610655737707,3.788274675326305
3.629610655737705,3.6471376574584626
3.6462602459016398,5.408794402047635
3.662909836065574,2.5365324713021598
3.6795594262295084,1.910278547093335
3.6962090163934427,7.211403050137706
3.7128586065573774,4.667201973231525
3.7295081967213117,2.763868942111013
3.746157786885246,11.012536907377036
3.762807377049181,8.339769566824232
3.779456967213115,9.969753681403962
3.7961065573770494,5.763884883904635
3.8127561475409837,4.076032108227874
3.8294057377049184,7.62088402432166
3.8460553278688527,5.310386997531798
3.862704918032787,3.3400844622353123
3.879354508196722,2.4198045258335625
3.896004098360656,1.8777806429492538
3.9126536885245904,1.7064945356245564
3.9293032786885247,0.880697579210324
3.9459528688524594,0.5589662749160818
3.9626024590163937,1.8360424353550011
3.979252049180328,1.8633361797274177
3.995901639344263,4.820737700561683
4.012551229508197,1.8581449440220428
4.029200819672131,8.217766381107747
4.045850409836066,11.962160770974382
4.0625,13.713765599891467
4.079149590163935,5.470323871481255
4.0957991803278695,1.7646774027210834
4.112448770491803,4.217591191392753
4.129098360655738,11.078009089267004
4.145747950819673,7.0118215097816385
4.162397540983607,8.197515230892476
4.1790471311475414,5.873315602363392
4.195696721311475,11.03049702871022
4.21234631147541,11.341749836481299
4.228995901639345,4.136912193822455
4.245645491803279,3.7260799826547344
4.262295081967213,6.314781050728426
4.278944672131148,6.880007568541685
4.295594262295082,10.95310696249746
4.312243852459017,5.481976991460143
4.3288934426229515,3.1698817328023368
4.345543032786885,1.016025916750189
4.36219262295082,4.76643942707871
4.378842213114754,3.5535052658970967
4.395491803278689,6.509529185677393
4.4121413934426235,2.3909240753493837
4.428790983606557,2.4628068002128454
4.445440573770492,4.7493194971271215
4.462090163934427,6.598832262964222
4.478739754098361,4.557111966776941
4.495389344262295,2.814633750183704
4.51203893442623,5.384612110701312
4.528688524590164,3.464563773341704
4.545338114754099,5.006602624877357
4.5619877049180335,7.049891241523131
4.578637295081967,0.9065925841885708
4.595286885245902,3.2465840336757252
4.611936475409836,6.150408853008697
4.628586065573771,5.5636866187262015
4.6452356557377055,5.446602934982518
4.661885245901639,0.7431953369419786
4.678534836065574,1.2601529135506788
4.695184426229509,5.922145454031479
4.711834016393443,3.252634447863311
4.728483606557377,1.8704890753134102
4.745133196721312,2.006348074387154
4.761782786885246,1.2295222422562129
4.778432377049181,1.8363485984518977
4.795081967213115,1.5065144168169544
4.811731557377049,2.4258358041634183
4.828381147540984,2.4616245539251302
4.845030737704918,1.4460373048451374
4.861680327868853,1.7304632052960527
4.8783299180327875,1.5417961180711799
4.894979508196721,3.918998963719068
4.911629098360656,2.5281730368275
4.928278688524591,2.0226026936586567
4.944928278688525,4.127122709593203
4.961577868852459,2.8349392394324835
4.978227459016394,3.6929608690748927
4.994877049180328,5.3837860452356345
5.011526639344263,0.49931117205320746
5.028176229508197,3.979578224925147
5.044825819672131,3.1925906017435115
5.061475409836066,6.61332501367361
5.078125,15.691487505739193
5.094774590163935,4.715782319848825
5.1114241803278695,3.7501900880569137
5.128073770491803,4.9013654183812
5.144723360655738,6.321004743014986
5.161372950819673,5.379982856890823
5.178022540983607,5.144301495081058
5.1946721311475414,3.8442140576445913
5.211321721311476,4.341980021293223
5.22797131147541,4.550899270568962
5.244620901639345,4.58372599074903
5.261270491803279,5.51951136281515
5.277920081967213,1.3320630244646694
