t,eeg
1747592533.298523,-496.02444755283864
1747592533.3024447,-491.07485745152434
1747592533.3063662,-486.1767685325099
1747592533.3102877,-481.26153530248155
1747592533.3142092,-476.2381735605583
1747592533.318131,-470.99938827645286
1747592533.3220525,-465.4254401912154
1747592533.325974,-459.38671168448167
1747592533.3298955,-452.75457088329085
1747592533.3338172,-445.41718967903404
1747592533.3377388,-437.29002181243334
1747592533.3416603,-428.32051609522773
1747592533.3455818,-418.4918622887983
1747592533.3495035,-407.82501763421277
1747592533.353425,-396.37058407950934
1747592533.3573465,-384.1908005453814
1747592533.361268,-371.343770334939
1747592533.3651898,-357.86596431568046
1747592533.3691113,-343.748979801664
1747592533.3730328,-328.9346043046958
1747592533.3769543,-313.3362529843817
1747592533.380876,-296.8615052764821
1747592533.3847976,-279.4250362653945
1747592533.388719,-260.961060380274
1747592549.70929,-252.91875520018382
1747592549.7132115,-286.87743922947203
1747592549.717133,-320.25924688974885
1747592549.7210546,-352.90049732431487
1747592549.7249763,-384.6890200745249
1747592549.7288978,-415.54021986007626
1747592549.7328193,-445.3709920425421
1747592549.7367408,-474.0806094029024
1747592549.7406626,-501.5531882128058
1747592549.744584,-527.6771269042555
1747592549.7485056,-552.3540944095249
1747592549.752427,-575.4954428765337
1747592549.7563488,-597.0320906807929
1747592549.7602704,-616.9359074839865
1747592549.7641919,-635.2260172686571
1747592549.7681134,-651.9588500331888
1747592549.7720351,-667.2168219344994
1747592549.7759566,-681.0959584764539
1747592549.7798781,-693.6907329656497
1747592549.7837996,-705.0861699929379
1747592549.7877214,-715.362893816873
1747592549.791643,-724.6019540813645
1747592549.7955644,-732.8787773425332
1747592549.799486,-740.2587256846434
1747592549.8034077,-746.8036375686095
1747592549.8073292,-752.5772797127122
1747592549.8112507,-757.6439501195669
1747592549.8151722,-762.0688031798373
1747592549.819094,-765.9185087101092
1747592549.8230155,-769.2554821151439
1747592549.826937,-772.1317781749635
1747592549.8308585,-774.5903969921179
1747592549.8347802,-776.669671509034
1747592549.8387017,-778.4023988395223
1747592549.8426232,-779.810676877427
1747592549.8465447,-780.9058595034633
1747592549.8504665,-781.695081848401
1747592549.854388,-782.184667175727
1747592549.8583095,-782.378002910285
1747592549.862231,-782.2749781164453
1747592549.8661528,-781.8736484127453
1747592549.8700743,-781.1695590242623
1747592549.8739958,-780.1554966955669
1747592549.8779173,-778.8262026453469
1747592549.881839,-777.1821624741898
1747592549.8857605,-775.2263579633659
1747592549.889682,-772.9605620277216
1747592549.8936036,-770.3876213245966
1747592549.8975253,-767.514282804594
1747592549.9014468,-764.3501193700237
1747592549.9053683,-760.907320733697
1747592549.9092898,-757.2033120154504
1747592549.9132116,-753.2606991408545
1747592549.917133,-749.1033849276598
1747592549.9210546,-744.7552096498792
1747592549.924976,-740.2423771161335
1747592549.9288979,-735.5929710429741
1747592549.9328194,-730.832582964248
1747592549.9367409,-725.9832172356137
1747592549.9406624,-721.06637387675
1747592549.9445841,-716.1037225457657
1747592549.9485056,-711.115208247621
1747592549.9524271,-706.1196348465304
1747592549.9563487,-701.1363210654099
1747592549.9602704,-696.1834912409316
1747592549.964192,-691.2748143705717
1747592549.9681134,-686.41761920722
1747592549.972035,-681.6127893576688
1747592549.9759567,-676.8548370147099
1747592549.9798782,-672.1327445319554
1747592549.9837997,-667.4333159258939
1747592549.9877212,-662.744818307798
1747592549.991643,-658.0567774726304
1747592549.9955645,-653.3592420786263
1747592549.999486,-648.6466004117495
1747592550.0034075,-643.9207592465424
1747592550.0073292,-639.1880047423004
1747592550.0112507,-634.4546629297271
1747592550.0151722,-629.7267919904999
1747592550.0190938,-625.011066942619
1747592550.0230155,-620.3135002711845
1747592550.026937,-615.6368098789848
1747592550.0308585,-610.9787885906014
1747592550.03478,-606.3326132947695
1747592550.0387018,-601.6885210234091
1747592550.0426233,-597.0377004591202
1747592550.0465448,-592.3771615585921
1747592550.0504663,-587.709837025831
1747592550.054388,-583.0398241901236
1747592550.0583096,-578.3696752659307
1747592550.062231,-573.7016036584508
1747592550.0661526,-569.0379871466748
1747592550.0700743,-564.3792119380602
1747592550.0739958,-559.7223468657212
1747592550.0779173,-555.0624778346576
1747592550.0818388,-550.3936256727193
1747592550.0857606,-545.7091084072507
1747592550.089682,-541.0047081370204
1747592550.0936036,-536.2819350930317
1747592550.0975251,-531.5465410776987
1747592550.1014469,-526.805043351278
1747592550.1053684,-522.0637229769942
1747592550.10929,-517.3278321606664
1747592550.1132114,-512.5972399764903
1747592550.1171331,-507.8622132155214
1747592550.1210546,-503.10519405679923
1747592550.1249762,-498.3060057004715
1747592550.1288977,-493.44652192242984
1747592550.1328194,-488.5160197523605
1747592550.136741,-483.5142725627625
1747592550.1406624,-478.4486491947839
1747592550.144584,-473.330848513306
1747592550.1485057,-468.1777231092039
1747592550.1524272,-463.0116508938945
1747592550.1563487,-457.85740053210395
1747592550.1602702,-452.7386942102306
1747592550.164192,-447.6770040752171
1747592550.1681135,-442.6900172087945
1747592550.172035,-437.7872542701175
1747592550.1759565,-432.9666875496007
1747592550.1798782,-428.21649237147597
1747592550.1837997,-423.5207430665148
1747592550.1877213,-418.86736267193874
1747592550.1916428,-414.2543853161897
1747592550.1955645,-409.6883759873509
1747592550.199486,-405.17776974508786
1747592550.2034075,-400.7300208897795
1747592550.207329,-396.3534357284276
1747592550.2112508,-392.0579344613128
1747592550.2151723,-387.85301914521125
1747592550.2190938,-383.7458175406403
1747592550.2230153,-379.7408066708195
1747592550.226937,-375.8404599938474
1747592550.2308586,-372.04583748965746
1747592550.23478,-368.3564281244007
1747592550.2387016,-364.7692363699526
1747592550.2426233,-361.2784556475199
1747592550.2465448,-357.87665082272696
1747592550.2504663,-354.5559686885498
1747592550.2543879,-351.30764793439596
1747592550.2583096,-348.1210348663331
1747592550.262231,-344.9840908296209
1747592550.2661526,-341.8838300943415
1747592550.2700741,-338.80456679206367
1747592550.2739959,-335.7265580782887
1747592550.2779174,-332.6269924520605
1747592550.281839,-329.47922966649196
1747592550.2857604,-326.2494581959677
1747592550.2896821,-322.89558363267673
1747592550.2936037,-319.36548307834624
1747592550.2975252,-315.59201775240007
1747592550.3014467,-311.4935581362297
1747592550.3053684,-306.976845929248
1747592550.30929,-301.92982686937086
1747592550.3132114,-296.21579438779764
1747592550.317133,-289.6831088270887
1747592550.3210547,-282.1791284975549
1747592550.3249762,-273.55953181946023
1747592550.3288977,-263.6986455987655
1747592550.3328192,-252.4981577679376
1747592568.301951,-264.6337952674407
1747592568.3058724,-297.34539376569234
1747592568.3097942,-330.9261532402823
1747592568.3137157,-365.1157041124249
1747592568.3176372,-399.64612993496644
1747592568.3215587,-434.25336987290547
1747592568.3254805,-468.68204175580945
1747592568.329402,-502.67978242959634
1747592568.3333235,-536.0012676106938
1747592568.337245,-568.4217853138771
1747592568.3411667,-599.7385332862409
1747592568.3450882,-629.7629333118526
1747592568.3490098,-658.3246007401488
1747592568.3529313,-685.2805711082373
1747592568.356853,-710.5119621442262
1747592568.3607745,-733.9164113992362
1747592568.364696,-755.4112923523987
1747592568.3686175,-774.9393441328118
1747592568.3725393,-792.4648297580256
1747592568.3764608,-807.9684179899912
1747592568.3803823,-821.4500470440203
1747592568.3843038,-832.9316311148696
1747592568.3882256,-842.4523334898637
1747592568.392147,-850.0644348102593
1747592568.3960686,-855.8355382527225
1747592568.39999,-859.8492681193244
1747592568.4039118,-862.1999722110309
1747592568.4078333,-862.9891378543809
1747592568.4117548,-862.327151032535
1747592568.4156764,-860.3329866486605
1747592568.419598,-857.1289523512659
1747592568.4235196,-852.8376648802777
1747592568.4274411,-847.5836783467627
1747592568.4313626,-841.4929870362726
1747592568.4352844,-834.6884127300598
1747592568.439206,-827.2872870449468
1747592568.4431274,-819.4031556688019
1747592568.447049,-811.145573899359
1747592568.4509706,-802.616531079784
1747592568.4548922,-793.9089618159055
1747592568.4588137,-785.1085909994415
1747592568.4627352,-776.2941532604162
1747592568.466657,-767.5349521982879
1747592568.4705784,-758.890219282767
1747592568.4745,-750.4110704221662
1747592568.4784214,-742.1410428420251
1747592568.4823432,-734.1146198268851
1747592568.4862647,-726.3573199898703
1747592568.4901862,-718.8876919121308
1747592568.4941077,-711.7179730102972
1747592568.4980295,-704.8532581448726
1747592568.501951,-698.292085614688
1747592568.5058725,-692.0283760583567
1747592568.509794,-686.0520415249761
1747592568.5137157,-680.3484625588262
1747592568.5176373,-674.8992860247233
1747592568.5215588,-669.6842035510929
1747592568.5254803,-664.6814094724676
1747592568.529402,-659.8671398735212
1747592568.5333235,-655.216428519057
1747592568.537245,-650.7046237080073
1747592568.5411665,-646.3076585533311
1747592568.5450883,-642.001531382147
1747592568.5490098,-637.7628604376495
1747592568.5529313,-633.5700664551712
1747592568.5568528,-629.4034577563477
1747592568.5607746,-625.2446363811371
1747592568.564696,-621.0768064430918
1747592568.5686176,-616.8856022544672
1747592568.572539,-612.6590096592648
1747592568.5764608,-608.3867387561977
1747592568.5803823,-604.0603311830519
1747592568.5843039,-599.6736740588916
1747592568.5882254,-595.2227912224513
1747592568.592147,-590.7052350564954
1747592568.5960686,-586.1200806862238
1747592568.5999901,-581.4682117685126
1747592568.6039116,-576.7520274478601
1747592568.6078334,-571.9748929244685
1747592568.611755,-567.1411053021266
1747592568.6156764,-562.2560526238715
1747592568.619598,-557.3258912285098
1747592568.6235197,-552.3570771963666
1747592568.6274412,-547.3563585510017
1747592568.6313627,-542.3308930623645
1747592568.6352842,-537.2879493237285
1747592568.639206,-532.23452886337
1747592568.6431274,-527.177405069582
1747592568.647049,-522.123250581695
1747592568.6509705,-517.0784007915996
1747592568.6548922,-512.0485691039974
1747592568.6588137,-507.03892896757054
1747592568.6627352,-502.0542654410137
1747592568.6666567,-497.09881620061026
1747592568.6705785,-492.1760760380666
1747592568.6745,-487.2889081898
1747592568.6784215,-482.4397099789069
1747592568.682343,-477.6303228333079
1747592568.6862648,-472.8619142866634
1747592568.6901863,-468.13510407806746
1747592568.6941078,-463.4501248276907
1747592568.6980293,-458.8067774844328
1747592568.701951,-454.20437129425056
1747592568.7058725,-449.64185274241225
1747592568.709794,-445.1179453421131
1747592568.7137156,-440.6311238483188
1747592568.7176373,-436.17958835965544
1747592568.7215588,-431.7613863990627
1747592568.7254803,-427.3745240253718
1747592568.7294018,-423.01693881505855
1747592568.7333236,-418.6864858786166
1747592568.737245,-414.3810448698281
1747592568.7411666,-410.0986018928564
1747592568.745088,-405.8372120221449
1747592568.7490098,-401.59498200920206
1747592568.7529314,-397.3701561120051
1747592568.7568529,-393.1611722004522
1747592568.7607744,-388.96661393479064
1747592568.7646961,-384.78518422036484
1747592568.7686176,-380.61576733979734
1747592568.7725391,-376.45746378837634
1747592568.7764606,-372.3095372242446
1747592568.7803824,-368.17138057404844
1747592568.784304,-364.0425564416774
1747592568.7882254,-359.9228152234862
1747592568.792147,-355.81204264532346
1747592568.7960687,-351.71022445196945
1747592568.7999902,-347.6174708406584
1747592568.8039117,-343.53402249894987
1747592568.8078332,-339.4602028263654
1747592568.811755,-335.39638716660465
1747592568.8156765,-331.3430186153001
1747592568.819598,-327.3006068795543
1747592568.8235195,-323.2696871706052
1747592568.8274412,-319.25079747505816
1747592568.8313627,-315.2444690512117
1747592568.8352842,-311.2511976893586
1747592568.8392057,-307.27139256355036
1747592568.8431275,-303.3047766173656
1747592568.847049,-299.3489833298476
1747592568.8509705,-295.39888782962737
1747592568.854892,-291.4476594550961
1747592568.8588138,-287.48863031772834
1747592568.8627353,-283.5175409506892
1747592568.8666568,-279.53407023519594
1747592568.8705783,-275.5409326106107
1747592568.8745,-271.541874929432
1747592568.8784215,-267.5410133866406
1747592568.882343,-263.54318472693365
1747592568.8862646,-259.5538919085006
1747592568.8901863,-255.57881029716373
1747592568.8941078,-251.62343039817614
1747592569.0313628,250.2114554510075
1747592569.0352843,302.000421881669
1747592569.0392058,356.0050774142213
1747592569.0431273,411.92586216104166
1747592569.047049,469.42673513440235
1747592569.0509706,528.1430284767948
1747592569.054892,587.6931458415905
1747592569.0588136,647.6835449540432
1747592569.0627353,707.7122630364544
1747592569.0666568,767.3845290831131
1747592569.0705783,826.3286791691363
1747592569.0744998,884.1959649917032
1747592569.0784216,940.6634874995619
1747592569.082343,995.4532157179921
1747592569.0862646,1048.3375101949987
1747592569.090186,1099.1210800025713
1747592569.0941079,1147.628500935032
1747592569.0980294,1193.7027506833133
1747592569.2117548,1196.260974606163
1747592569.2156763,1176.3973263919631
1747592569.219598,1157.5508400012175
1747592569.2235196,1139.4777099088162
1747592569.309153,269.33560078122133
1747592569.3130748,294.74159932795357
1747592569.3169963,319.8145652242894
1747592569.3209178,344.4954718760647
1747592569.3248394,368.7316310774737
1747592569.328761,392.47847012716255
1747592569.3326826,415.69215021883525
1747592569.336604,438.2830290802617
1747592569.3405256,460.10880510562197
1747592569.3444474,481.01700032390943
1747592569.348369,500.869821954122
1747592569.3522904,519.550254488535
1747592569.356212,536.985008125387
1747592569.3601336,553.1554069748429
1747592569.3640552,568.0644650474492
1747592569.3679767,581.7051328353683
1747592569.3718982,594.0714020752358
1747592569.37582,605.1720156176059
1747592569.3797414,615.0036459196019
1747592569.383663,623.5188085717451
1747592569.3875844,630.6369258173091
1747592569.3915062,636.2821702244971
1747592569.3954277,640.4065913805894
1747592569.3993492,642.9911868900264
1747592569.4032707,644.0435610918464
1747592569.4071925,643.6048891508296
1747592569.411114,641.7562990211301
1747592569.4150355,638.6101695276232
1747592569.418957,634.2951283597253
1747592569.4228787,628.9466164037009
1747592569.4268003,622.696256858158
1747592569.4307218,615.6597304673461
1747592569.4346433,607.9334551994173
1747592569.438565,599.5963383623514
1747592569.4424865,590.7087256485846
1747592569.446408,581.3127141893768
1747592569.4503295,571.4380865531465
1747592569.4542513,561.1134640512632
1747592569.4581728,550.3789779965894
1747592569.4620943,539.2938790618903
1747592569.4660158,527.9404282152504
1747592569.4699376,516.4236712574173
1747592569.473859,504.85464438972605
1747592569.4777806,493.32266150096484
1747592569.481702,481.8834904613264
1747592569.4856238,470.5690573538414
1747592569.4895453,459.3986361027311
1747592569.4934669,448.378774039429
1747592569.4973884,437.50634644324606
1747592569.50131,426.7906307600398
1747592569.5052316,416.2710708395097
1747592569.5091531,406.0067930563802
1747592569.5130746,396.0612950986983
1747592569.5169964,386.50071149088365
1747592569.520918,377.38611132564057
1747592569.5248394,368.7546361550756
1747592569.528761,360.6113507766485
1747592569.5326827,352.9398379877986
1747592569.5366042,345.7185307804574
1747592569.5405257,338.93300506468427
1747592569.5444472,332.59037728595774
1747592569.548369,326.73292754740703
1747592569.5522904,321.42661231393106
1747592569.556212,316.73006428726967
1747592569.5601335,312.6828156533505
1747592569.5640552,309.3115610376949
1747592569.5679767,306.62005748092866
1747592569.5718982,304.5645092733653
1747592569.5758197,303.04374381912857
1747592569.5797415,301.91379862300096
1747592569.583663,301.01578397987817
1747592569.5875845,300.20807947994456
1747592569.591506,299.4019552746797
1747592569.5954278,298.5822550483269
1747592569.5993493,297.7883010961774
1747592569.6032708,297.07913555075385
1747592569.6071923,296.5232691557978
1747592569.611114,296.1968130419896
1747592569.6150355,296.1599716380262
1747592569.618957,296.42802028174685
1747592569.6228786,296.9647306449727
1747592569.6268003,297.69899824663463
1747592569.6307218,298.54867863498635
1747592569.6346433,299.44519406282836
1747592569.6385648,300.35948606480457
1747592569.6424866,301.30922782658183
1747592569.646408,302.3365767223238
1747592569.6503296,303.4905755446396
1747592569.654251,304.831207129141
1747592569.6581728,306.42089885676467
1747592569.6620944,308.29140936975125
1747592569.6660159,310.4227609907359
1747592569.6699374,312.7538647764041
1747592569.6738591,315.2052453254429
1747592569.6777806,317.70013312892047
1747592569.6817021,320.18545469961344
1747592569.6856236,322.6393345718846
1747592569.6895454,325.05150269718223
1747592569.693467,327.3985372384899
1747592569.6973884,329.64543195665124
1747592569.70131,331.76268774145416
1747592569.7052317,333.72299877683935
1747592569.7091532,335.47890217581886
1747592569.7130747,336.95457813985064
1747592569.7169962,338.0574730161573
1747592569.720918,338.6929773374513
1747592569.7248394,338.78709570992504
1747592569.728761,338.31627115628925
1747592569.7326825,337.30961977252684
1747592569.7366042,335.8172188251071
1747592569.7405257,333.88540535572935
1747592569.7444472,331.5549341684738
1747592569.7483687,328.85973824814613
1747592569.7522905,325.8146758932913
1747592569.756212,322.4034652894407
1747592569.7601335,318.5816926617694
1747592569.764055,314.29262162308237
1747592569.7679768,309.48686414438134
1747592569.7718983,304.15139728734084
1747592569.7758198,298.3337149220562
1747592569.7797413,292.12661399728114
1747592569.783663,285.630053761133
1747592569.7875845,278.93936952381796
1747592569.791506,272.1556530239385
1747592569.7954276,265.3813115780004
1747592569.7993493,258.70262477723224
1747592569.8032708,252.18055195214745
1747592570.402456,265.1254538809357
1747592570.4063776,291.57389956726126
1747592570.4102993,317.73612731995826
1747592570.4142208,343.39740350098725
1747592570.4181423,368.33303511384617
1747592570.4220638,392.3017956710366
1747592570.4259856,415.05626326370924
1747592570.429907,436.35719898648654
1747592570.4338286,455.9855174928242
1747592570.43775,473.76112246418506
1747592570.4416718,489.5668065871385
1747592570.4455934,503.35280159672305
1747592570.4495149,515.1227648002737
1747592570.4534364,524.9270356234151
1747592570.4573581,532.8545402737403
1747592570.4612796,539.0022908453598
1747592570.4652011,543.4434635119131
1747592570.4691226,546.2237009226347
1747592570.4730444,547.377575567995
1747592570.476966,546.9435892235656
1747592570.4808874,544.9802516322978
1747592570.484809,541.5870602287155
1747592570.4887307,536.9076658082402
1747592570.4926522,531.1080596272311
1747592570.4965737,524.3616558991226
1747592570.5004952,516.8552596671394
1747592570.504417,508.7865537868144
1747592570.5083385,500.33976707603233
1747592570.51226,491.66781379351664
1747592570.5161815,482.8960812805361
1747592570.5201032,474.13156153277043
1747592570.5240247,465.47142887082873
1747592570.5279462,457.0180548240956
1747592570.5318677,448.88638112354545
1747592570.5357895,441.18813268889255
1747592570.539711,434.01476311204385
1747592570.5436325,427.4410487711909
1747592570.547554,421.52890258413476
1747592570.5514758,416.30746587676515
1747592570.5553973,411.74393626901104
1747592570.5593188,407.73630891568644
1747592570.5632403,404.1330464024241
1747592570.567162,400.76113187881055
1747592570.5710835,397.45902261488266
1747592570.575005,394.114977031763
1747592570.5789266,390.6819659917205
1747592570.5828483,387.1560831909242
1747592570.5867698,383.55400932861676
1747592570.5906913,379.90848153131833
1747592570.5946128,376.258558894566
1747592570.5985346,372.6250224219373
1747592570.602456,368.98791091774484
1747592570.6063776,365.28019119448294
1747592570.610299,361.39897504094563
1747592570.6142209,357.232769033308
1747592570.6181424,352.7041130177148
1747592570.6220639,347.8022204663315
1747592570.6259854,342.5691795480263
1747592570.6299071,337.0604939355327
1747592570.6338286,331.33195481977657
1747592570.6377501,325.44885773330435
1747592570.6416717,319.4813720414187
1747592570.6455934,313.48627388432726
1747592570.649515,307.49797625865835
1747592570.6534364,301.53146413023376
1747592570.657358,295.58616395409683
1747592570.6612797,289.6563020497432
1747592570.6652012,283.7517300525986
1747592570.6691227,277.9043254449311
1747592570.6730442,272.14921823338506
1747592570.676966,266.5120203797778
1747592570.6808875,261.01627270260127
1747592570.684809,255.68388570186582
1747592570.6887305,250.52067860975382
1747592571.2912176,251.84029032586426
1747592571.295139,272.28893764417353
1747592571.2990606,292.0292034273881
1747592571.3029823,310.8324687625615
1747592571.3069038,328.5140973035221
1747592571.3108253,344.9461738078716
1747592571.3147469,360.0379476530524
1747592571.3186686,373.7185285326283
1747592571.32259,385.9401407634308
1747592571.3265116,396.6756868926074
1747592571.3304331,405.90112781022304
1747592571.3343549,413.5842762071295
1747592571.3382764,419.68869903031316
1747592571.342198,424.1787672412323
1747592571.3461194,427.02175521195045
1747592571.3500412,428.2040162855432
1747592571.3539627,427.7563524491363
1747592571.3578842,425.7534134444766
1747592571.3618057,422.2929695004024
1747592571.3657274,417.4969316540007
1747592571.369649,411.5248579961414
1747592571.3735704,404.5637895320263
1747592571.377492,396.80455728540846
1747592571.3814137,388.42725074485037
1747592571.3853352,379.5892627520132
1747592571.3892567,370.40985845723503
1747592571.3931782,360.96331445445435
1747592571.3971,351.29003556152105
1747592571.4010215,341.4162709303643
1747592571.404943,331.36712715606075
1747592571.4088645,321.18134465371287
1747592571.4127862,310.9364034513159
1747592571.4167078,300.7521954586406
1747592571.4206293,290.7574576196764
1747592571.4245508,281.06096396898874
1747592571.4284725,271.75027592187877
1747592571.432394,262.88984098989897
1747592571.4363155,254.5057176236754
1747592572.302679,252.66902864550414
1747592572.3066008,268.06201849048955
1747592572.3105223,282.3042176759202
1747592572.3144438,295.25741216460773
1747592572.3183653,306.85005091268664
1747592572.322287,317.0649663230008
1747592572.3262086,325.9117566546765
1747592572.33013,333.41758031833695
1747592572.3340516,339.6310677012681
1747592572.3379734,344.6106031441276
1747592572.3418949,348.3990752637914
1747592572.3458164,351.0115319675655
1747592572.349738,352.4416767018631
1747592572.3536596,352.6757965188278
1747592572.3575811,351.71641481032765
1747592572.3615026,349.61256970864076
1747592572.3654242,346.4660144752899
1747592572.369346,342.4047682441187
1747592572.3732674,337.56267029557824
1747592572.377189,332.08281536754583
1747592572.3811104,326.1150662695868
1747592572.3850322,319.7933980067521
1747592572.3889537,313.21573734921037
1747592572.3928752,306.43983232513125
1747592572.3967967,299.4857681182642
1747592572.4007185,292.3458456051331
1747592572.40464,285.0138263817238
1747592572.4085615,277.5152386256821
1747592572.412483,269.9054894758544
1747592572.4164047,262.2499702380843
1747592572.4203262,254.6220028853587
1747592574.3379369,251.98415997815576
1747592574.3418584,254.83229697527315
1747592574.34578,256.7834259452916
1747592574.3497016,257.917018779336
1747592574.3536232,258.30577011858406
1747592574.3575447,258.00532038249804
1747592574.3614662,257.04549027798663
1747592574.365388,255.43827390767711
1747592574.3693094,253.19664120119194
1747592574.373231,250.3391402481518
