timestamp,eeg_value
1747526644.3830738,0.0
1747526644.3869953,0.0
1747526644.390917,0.0
1747526644.3948386,0.0
1747526644.39876,0.0
1747526644.4026816,0.0
1747526644.4066033,0.0
1747526644.4105248,0.0
1747526644.4144464,0.0
1747526644.4183679,0.0
1747526644.4222896,0.0
1747526644.426211,0.0
1747526644.4301326,0.0
1747526644.4340541,0.0
1747526644.437976,0.0
1747526644.4418974,0.0
1747526644.445819,5.896720488195981e-05
1747526644.4497404,0.0005621848952818051
1747526644.4536622,0.002996738559080736
1747526644.4575837,0.011499544463752679
1747526644.4615052,0.0343662288798387
1747526644.4654267,0.08384331894738789
1747526644.4693484,0.1739672771238905
1747526644.47327,0.31774604202741547
1747526644.4771914,0.5246048331771475
1747526644.481113,0.7991441396955707
1747526644.4850347,1.1421956875042958
1747526644.4889562,1.5528463604743714
1747526644.4928777,2.0298321266927357
1747526644.4967992,2.5729020201207318
1747526644.500721,3.1839291124252376
1747526644.5046425,3.866186140064667
1747526644.508564,4.622414847005619
1747526644.5124855,5.453727179753023
1747526644.5164073,6.359318023277267
1747526644.5203288,7.335923123711358
1747526644.5242503,8.377353184857693
1747526644.5281718,9.474709254876537
1747526644.5320935,10.617137547329783
1747526644.536015,11.7932920105902
1747526644.5399365,12.993522043106209
1747526644.543858,14.21111305472375
1747526644.5477798,15.44111035659629
1747526644.5517013,16.678472464993064
1747526644.5556228,17.91786576383919
1747526644.5595443,19.15400455122973
1747526644.563466,20.380446973476857
1747526644.5673876,21.587489558465677
1747526644.571309,22.76115019261192
1747526644.5752306,23.88369937089532
1747526644.5791523,24.934819490943777
1747526644.5830739,25.892668097342156
1747526644.5869954,26.734488343903937
1747526644.5909169,27.43645378595659
1747526644.5948386,27.97329015413575
1747526644.5987601,28.319116455557285
1747526644.6026816,28.449223701398324
1747526644.6066031,28.340210068335846
1747526644.610525,27.96789179064009
1747526644.6144464,27.305624597542035
1747526644.618368,26.32435785297384
1747526644.6222894,24.9930585456048
1747526644.6262112,23.279288939309605
1747526644.6301327,21.151274152433764
1747526644.6340542,18.5802554976119
1747526644.6379757,15.540742760562152
1747526644.6418974,12.009983947908154
1747526644.645819,7.9688349902554085
1747526644.6497405,3.4024760147770396
1747526644.653662,-1.7007108499385948
1747526644.6575837,-7.3504291375595825
1747526644.6615052,-13.554578355778927
1747526644.6654267,-20.319332090350375
1747526644.6693482,-27.64960816564704
1747526644.67327,-35.54872313361762
1747526644.6771915,-44.01698091124539
1747526644.681113,-53.05080609133941
1747526644.6850345,-62.64320630312387
1747526644.6889563,-72.78347073765835
1747526644.6928778,-83.45498568830143
1747526644.6967993,-94.633611082482
1747526644.7007208,-106.28791701642454
1747526644.7046425,-118.37968031892365
1747526644.708564,-130.86423045772162
1747526644.7124856,-143.6916550271859
1747526644.716407,-156.80828625899025
1747526644.7203288,-170.1569552807498
1747526644.7242503,-183.67631866801938
1747526644.7281718,-197.30108631589997
1747526644.7320933,-210.96284755254035
1747526644.736015,-224.58930253154276
1747526644.7399366,-238.1031722295775
1747526644.743858,-251.42391474373173
1747526644.7477796,-264.4708405150869
1747526644.7517014,-277.1645272383067
1747526644.7556229,-289.42707248543957
1747526644.7595444,-301.1827040879019
1747526644.763466,-312.3584078257225
1747526644.7673876,-322.8839343512725
1747526644.7713091,-332.69154639794925
1747526644.7752306,-341.71610077543596
1747526644.7791522,-349.894505174251
1747526644.783074,-357.1638366764722
1747526644.7869954,-363.460732680384
1747526644.790917,-368.72359185560543
1747526644.7948384,-372.8945947483842
1747526644.7987602,-375.9200676776348
1747526644.8026817,-377.75151711638154
1747526644.8066032,-378.34758497420785
1747526644.8105247,-377.6744520212361
1747526644.8144464,-375.7045233820775
1747526644.818368,-372.41562886691764
1747526644.8222895,-367.79164597929446
1747526644.826211,-361.8237291631088
1747526644.8301327,-354.5115394066869
1747526644.8340542,-345.8641057455785
1747526644.8379757,-335.8989254570759
1747526644.8418972,-324.6386451409811
1747526644.845819,-312.1085009509031
1747526644.8497405,-298.337979648119
1747526644.853662,-283.36485921357183
1747526644.8575835,-267.2373351758639
1747526644.8615053,-250.01320331429582
1747526644.8654268,-231.75793338546382
1747526644.8693483,-212.54261506647373
1747526644.8732698,-192.44171894042725
1747526644.8771915,-171.53177360124874
1747526644.881113,-149.89154495066973
1747526644.8850346,-127.60177198330292
1747526644.888956,-104.7438946547491
1747526644.8928778,-81.4004568378383
1747526644.8967993,-57.65757015195889
1747526644.9007208,-33.606240897485
1747526644.9046423,-9.341446543138042
1747526644.908564,15.039355934945586
1747526644.9124856,39.43783772871176
1747526644.916407,63.756955105244465
1747526644.9203286,87.90234075805033
1747526644.9242504,111.78163075687907
1747526644.9281719,135.30325647711547
1747526644.9320934,158.37700565649118
1747526644.936015,180.91560912032767
1747526644.9399366,202.83480673784098
1747526644.9438581,224.0520934006449
1747526644.9477797,244.4863481255841
1747526644.9517012,264.05852350660035
1747526644.955623,282.6925118090554
1747526644.9595444,300.3168405769038
1747526644.963466,316.86721568224016
1747526644.9673874,332.28751784659187
1747526644.9713092,346.52859124377403
1747526644.9752307,359.54744129727413
1747526644.9791522,371.3075840530725
1747526644.9830737,381.77862406532944
1747526644.9869955,390.9347333761473
1747526644.990917,398.7533962134779
1747526644.9948385,405.2151049046441
1747526644.99876,410.3036430751112
1747526645.0026817,414.00694509151384
1747526645.0066032,416.3193420495853
1747526645.0105247,417.2439694152965
1747526645.0144463,416.7925871676181
1747526645.018368,414.98377503436495
1747526645.0222895,411.84257301581056
1747526645.026211,407.4009872837716
1747526645.0301325,401.69707958627185
1747526645.0340543,394.7730335471044
1747526645.0379758,386.6737200346592
1747526645.0418973,377.44582847620825
1747526645.0458188,367.13727983706866
1747526645.0497406,355.797680776556
1747526645.053662,343.4799161909085
1747526645.0575836,330.2408252322705
1747526645.061505,316.13964671056357
1747526645.0654268,301.23604906598626
1747526645.0693483,285.5895335984361
1747526645.0732698,269.25917036208756
1747526645.0771914,252.30284060315736
1747526645.081113,234.77754838069254
1747526645.0850346,216.74082130697482
1747526645.088956,198.25078313455592
1747526645.0928776,179.364883011021
1747526645.0967994,160.13977249932623
1747526645.100721,140.63273004475815
1747526645.1046424,120.90228757685905
1747526645.108564,101.00711028392273
1747526645.1124856,81.0051677438516
1747526645.1164072,60.95403032660638
1747526645.1203287,40.910569995369016
1747526645.1242502,20.930086046463224
1747526645.128172,1.0664038940075398
1747526645.1320934,-18.62811783318518
1747526645.136015,-38.10421566994923
1747526645.1399364,-57.316965514559264
1747526645.1438582,-76.22423297144068
1747526645.1477797,-94.78409205658218
1747526645.1517012,-112.95420412299988
1747526645.1556227,-130.6920899338065
1747526645.1595445,-147.95418226928072
1747526645.163466,-164.69570101418992
1747526645.1673875,-180.87295079218092
1747526645.171309,-196.44507989158706
1747526645.1752307,-211.37402404264103
1747526645.1791523,-225.62532444702617
1747526645.1830738,-239.1700847268473
1747526645.1869953,-251.98555025207446
1747526645.190917,-264.0541256553563
1747526645.1948385,-275.3625165376307
1747526645.19876,-285.9009781621596
1747526645.2026815,-295.6615354564843
1747526645.2066033,-304.6362894943993
1747526645.2105248,-312.81799535687986
1747526645.2144463,-320.20178491353136
1747526645.2183678,-326.7854374071564
1747526645.2222896,-332.5691475160775
1747526645.226211,-337.5569147168532
1747526645.2301326,-341.7580042407705
1747526645.234054,-345.18622515041625
1747526645.2379758,-347.8581285601708
1747526645.2418973,-349.79211133782456
1747526645.2458189,-351.0088047869668
1747526645.2497404,-351.5320961064989
1747526645.253662,-351.389953391126
1747526645.2575836,-350.61442953224025
1747526645.2615051,-349.23988529229405
1747526645.2654266,-347.299805368167
1747526645.2693484,-344.82556042081427
1747526645.27327,-341.84877522929116
1747526645.2771914,-338.40419107606897
1747526645.281113,-334.53000663378225
1747526645.2850347,-330.266539753975
1747526645.2889562,-325.6548036279663
1747526645.2928777,-320.7343089099114
1747526645.2967992,-315.54044720099995
1747526645.300721,-310.10408233475385
1747526645.3046424,-304.452847904295
1747526645.308564,-298.6111270777504
1747526645.3124855,-292.59937419464035
1747526645.3164072,-286.4353244994502
1747526645.3203287,-280.13637252763306
1747526645.3242502,-273.72086801113204
1747526645.3281717,-267.2081120512349
1747526645.3320935,-260.61796586967864
1747526645.336015,-253.96954389772205
1747526645.3399365,-247.27868764404715
1747526645.343858,-240.55673907807076
1747526645.3477798,-233.81161411663933
1747526645.3517013,-227.04805476139825
1747526645.3556228,-220.26614671961653
1747526645.3595443,-213.46121258721655
1747526645.363466,-206.626160901496
1747526645.3673875,-199.75399494480635
1747526645.371309,-192.83884750889166
1747526645.3752306,-185.87602801921656
1747526645.3791523,-178.86132011396919
1747526645.3830738,-171.78903120134842
1747526645.3930955,-0.00012809951204757872
1747526645.397017,-0.001100741009669407
1747526645.4009387,-0.004523228792936972
1747526645.4048603,-0.012150766539917958
1747526645.4087818,-0.02469423541039619
1747526645.4127033,-0.04129293657795855
1747526645.416625,-0.05921918394294655
1747526645.4205465,-0.07367354550046742
1747526645.424468,-0.07876876923604718
1747526645.4283895,-0.069555811295723
1747526645.4323113,-0.0435107256133014
1747526645.4362328,-0.00054783659535416
1747526645.4401543,0.05759027291146705
1747526645.4440758,0.1273727073977397
1747526645.4479976,0.20408745704511433
1747526645.451919,0.2838917761544184
1747526645.4558406,0.36449622395529924
1747526645.459762,0.4430522217429692
1747526645.4636838,0.5141714035748073
1747526645.4676054,0.5696442766837592
1747526645.4715269,0.5985829349302153
1747526645.4754484,0.5877297006871369
1747526645.47937,0.5226959287080083
1747526645.4832916,0.3896167466335241
1747526645.4872131,0.17557981896953798
1747526645.4911346,-0.13220156192336943
1747526645.4950564,-0.546446061054547
1747526645.498978,-1.0789987744286618
1747526645.5028994,-1.7409748647559529
1747526645.506821,-2.5429862268342855
1747526645.5107427,-3.4938719768014503
1747526645.5146642,-4.600032652704204
1747526645.5185857,-5.8674220295066455
1747526645.5225072,-7.30419863332947
1747526645.526429,-8.921190843211622
1747526645.5303504,-10.730224227631656
1747526645.534272,-12.74208766968543
1747526645.5381935,-14.964355302037054
1747526645.5421152,-17.39884733597197
1747526645.5460367,-20.040766500510685
1747526645.5499582,-22.880148533919755
1747526645.5538797,-25.902585082995348
1747526645.5578015,-29.0880902972495
1747526645.561723,-32.4108134026138
1747526645.5656445,-35.84085803108172
1747526645.569566,-39.346426547939515
1747526645.5734878,-42.89497173585221
1747526645.5774093,-46.453922172131136
1747526645.5813308,-49.99127387675917
1747526645.5852523,-53.47499866611726
1747526645.589174,-56.8718127602903
1747526645.5930955,-60.14780639482918
1747526645.597017,-63.27039870086272
1747526645.6009386,-66.20887815851937
1747526645.6048603,-68.93452057553841
1747526645.6087818,-71.42244214337673
1747526645.6127033,-73.65320950545564
1747526645.6166248,-75.61182327767558
1747526645.6205466,-77.28552226119955
1747526645.624468,-78.66264849820793
1747526645.6283896,-79.73265427744728
1747526645.632311,-80.48650814957236
1747526645.6362329,-80.91746258601856
1747526645.6401544,-81.02212924625793
1747526645.6440759,-80.80064613212463
1747526645.6479974,-80.25555421205371
1747526645.6519191,-79.39174010295321
1747526645.6558406,-78.21853805709524
1747526645.6597621,-76.75130377171519
1747526645.6636837,-75.01081447253198
1747526645.6676054,-73.02216982122098
1747526645.671527,-70.81392822304458
1747526645.6754484,-68.41619871384177
1747526645.67937,-65.85858893535797
1747526645.6832917,-63.17030484824541
1747526645.6872132,-60.38124525348544
1747526645.6911347,-57.521869463935744
1747526645.6950562,-54.622945965496534
1747526645.698978,-51.71668314773987
1747526645.7028995,-48.83835043011761
1747526645.706821,-46.02691220356748
1747526645.7107425,-43.32407801592482
1747526645.7146642,-40.772126426058136
1747526645.7185857,-38.41079882472325
1747526645.7225072,-36.273788447041646
1747526645.7264287,-34.38715140760262
1747526645.7303505,-32.770817517533935
1747526645.734272,-31.440493769952887
1747526645.7381935,-30.407766700355456
1747526645.742115,-29.67997195547409
1747526645.7460368,-29.261541181741617
1747526645.7499583,-29.155909146267156
1747526645.7538798,-29.366633415253272
1747526645.7578013,-29.89778184453247
1747526645.761723,-30.753552368271407
1747526645.7656446,-31.936320966039556
1747526645.769566,-33.44433062757116
1747526645.7734876,-35.27184028072843
1747526645.7774093,-37.410770949014335
1747526645.7813308,-39.85041424067774
1747526645.7852523,-42.57597153740687
1747526645.7891738,-45.56923062251903
1747526645.7930956,-48.8113000428025
1747526645.797017,-52.28472208321349
1747526645.8009386,-55.974027386880806
1747526645.80486,-59.86565030613726
1747526645.8087819,-63.94710227502197
1747526645.8127034,-68.20535637234484
1747526645.8166249,-72.62659671294352
1747526645.8205464,-77.19799175955386
1747526645.8244681,-81.9083656838935
1747526645.8283896,-86.74637835518482
1747526645.8323112,-91.69929887569842
1747526645.8362327,-96.75400297940917
1747526645.8401544,-101.89783226570712
1747526645.844076,-107.11839595073492
1747526645.8479974,-112.40414419548662
1747526645.851919,-117.74575923751986
1747526645.8558407,-123.13648807395937
1747526645.8597622,-128.57122858372057
1747526645.8636837,-134.04596078638582
1747526645.8676052,-139.55754880636036
1747526645.871527,-145.10220894895076
1747526645.8754485,-150.67346298269806
1747526645.87937,-156.26232019374234
1747526645.8832915,-161.8591439782233
1747526645.8872132,-167.45474654657997
1747526645.8911347,-173.0409623306593
1747526645.8950562,-178.61189581085566
1747526645.8989778,-184.16475403643386
1747526645.9028995,-189.6987410209021
1747526645.906821,-195.2130295042435
1747526645.9107425,-200.70584413934188
1747526645.914664,-206.1739396313424
1747526645.9185858,-211.61098643498298
1747526645.9225073,-217.00691372133593
1747526645.9264288,-222.3498075936474
1747526645.9303503,-227.62741489739022
1747526645.934272,-232.8266520259076
1747526645.9381936,-237.9338738818777
1747526645.942115,-242.9367846034012
1747526645.9460366,-247.82553467780582
1747526645.9499583,-252.59207616318017
1747526645.9538798,-257.2290706987411
1747526645.9578013,-261.72869986253716
1747526645.9617229,-266.0803516432708
1747526645.9656446,-270.2683761595747
1747526645.969566,-274.27277113336527
1747526645.9734876,-278.07171479333164
1747526645.9774091,-281.64259921362583
1747526645.9813309,-284.9620529250562
1747526645.9852524,-288.00737608538356
1747526645.989174,-290.75909133422186
1747526645.9930954,-293.2025612981813
1747526645.9970171,-295.3278570942214
1747526646.0009387,-297.1284628966891
1747526646.0048602,-298.59880436615884
1747526646.0087817,-299.730935541563
1747526646.0127034,-300.5132367056741
1747526646.016625,-300.93238344955495
1747526646.0205464,-300.9751429900319
1747526646.024468,-300.6280009082771
1747526646.0283897,-299.87741813684045
1747526646.0323112,-298.71197524672186
1747526646.0362327,-297.1235835019764
1747526646.0401542,-295.1065577779327
1747526646.044076,-292.65654607393606
1747526646.0479975,-289.77045850754325
1747526646.051919,-286.44681605243943
1747526646.0558405,-282.6861397583296
1747526646.0597622,-278.4911438691894
1747526646.0636837,-273.86553867651855
1747526646.0676053,-268.8110106269148
1747526646.0715268,-263.3251668350746
1747526646.0754485,-257.40317666881333
1747526646.07937,-251.04124575088375
1747526646.0832915,-244.23832004475753
1747526646.087213,-236.99567200159044
1747526646.0911348,-229.31602623143468
1747526646.0950563,-221.2021816465098
1747526646.0989778,-212.65497542421
1747526646.1028993,-203.67303536876938
1747526646.106821,-194.2554228025937
1747526646.1107426,-184.40415751676446
1747526646.114664,-174.1246032916553
1747526646.1185856,-163.42511116397648
1747526646.1225073,-152.316917707931
1747526646.1264288,-140.81395441133301
1747526646.1303504,-128.93289698638262
1747526646.1342719,-116.69383366939074
1747526646.1381936,-104.12023232911189
1747526646.142115,-91.23681220755219
1747526646.1460366,-78.06723835062797
1747526646.1499581,-64.63457321206877
1747526646.15388,-50.96312831286465
1747526646.1578014,-37.07852024873992
1747526646.161723,-23.00663833637729
1747526646.1656444,-8.773991497090163
1747526646.1695662,5.591019885320115
1747526646.1734877,20.057404007411538
1747526646.1774092,34.591317999093285
1747526646.1813307,49.15630323666692
1747526646.1852524,63.7147017801461
1747526646.189174,78.2296213709656
1747526646.1930954,92.66592471890331
1747526646.197017,106.98978566712998
1747526646.2009387,121.16761913848877
1747526646.2048602,135.16533751266513
1747526646.2087817,148.9481330023389
1747526646.2127032,162.4806010419944
1747526646.216625,175.72779344973006
1747526646.2205465,188.65676639527948
1747526646.224468,201.23613529185212
